      Time    Hgtkm GeocenLat  Lon(East)   DensMean   PresMean    Tmean   EWmean   NSmean   DensPert   PresPert    Tpert   EWpert  NSpert SDden% SDprs% SDtemK SDuwnd SDvwnd SDwwnd Wpert SpdAvg  SpdStd SOSmean SOSpert Sev
      0.00  146.500  40.00000 -105.27000 2.9714e-009 7.6900e-004  779.68   30.98   -4.76 2.9383e-009 7.5540e-004  774.54  -45.97   55.09   6.98  11.48 104.52  75.32  75.32   8.93   5.80  88.59  66.95  601.93  599.94   0
      0.00  146.000  40.00000 -105.27000 3.0542e-009 7.8309e-004  773.19   30.49   -4.67 2.9913e-009 7.8777e-004  794.16  -32.79   33.25   7.00  11.56 104.39  74.86  74.86   8.89  -2.93  87.93  66.53  599.13  607.20   0
      0.00  145.500  40.00000 -105.27000 3.1402e-009 7.9758e-004  766.65   30.01   -4.59 3.0873e-009 7.9974e-004  781.92  -31.43    9.77   7.01  11.64 104.24  74.39  74.39   8.84  -1.63  87.28  66.12  596.30  602.21   0
      0.00  145.000  40.00000 -105.27000 3.2297e-009 8.1248e-004  760.06   29.53   -4.50 3.1052e-009 8.3295e-004  810.46  -38.18   13.19   7.03  11.72 104.06  73.91  73.91   8.79  -5.59  86.62  65.69  593.45  612.81   0
      0.00  144.500  40.00000 -105.27000 3.3228e-009 8.2781e-004  753.43   29.06   -4.42 3.2050e-009 8.4388e-004  796.31  -30.36    2.04   7.05  11.80 103.85  73.44  73.44   8.75  -8.35  85.96  65.27  590.57  607.15   0
      0.00  144.000  40.00000 -105.27000 3.4197e-009 8.4358e-004  746.75   28.59   -4.34 3.3957e-009 8.4475e-004  753.08  -51.73  -23.39   7.07  11.88 103.63  72.96  72.96   8.70 -10.86  85.30  64.84  587.67  590.15   0
      0.00  143.500  40.00000 -105.27000 3.5206e-009 8.5982e-004  740.03   28.12   -4.25 3.4947e-009 8.6321e-004  748.47  -54.55  -31.02   7.08  11.96 103.38  72.47  72.47   8.66 -12.48  84.64  64.42  584.73  588.06   0
      0.00  143.000  40.00000 -105.27000 3.6258e-009 8.7654e-004  733.27   27.66   -4.17 3.6996e-009 8.6227e-004  706.93  -70.52  -53.00   7.10  12.04 103.11  71.99  71.99   8.61 -10.07  83.98  63.98  581.77  571.22   0
      0.00  142.500  40.00000 -105.27000 3.7353e-009 8.9377e-004  726.46   27.19   -4.09 3.9061e-009 8.5054e-004  661.10  -90.58   -7.45   7.12  12.12 102.81  71.50  71.50   8.56  -3.33  83.32  63.55  578.78  552.13   0
      0.00  142.000  40.00000 -105.27000 3.8496e-009 9.1152e-004  719.61   26.74   -4.01 3.9912e-009 8.7475e-004  666.09  -68.09   -0.15   7.13  12.20 102.50  71.01  71.01   8.52  -3.66  82.65  63.11  575.76  553.93   0
      0.00  141.500  40.00000 -105.27000 3.9688e-009 9.2982e-004  712.72   26.28   -3.93 4.0385e-009 9.0120e-004  678.85  -64.46    3.88   7.15  12.27 102.16  70.51  70.51   8.47  -6.95  81.99  62.67  572.71  558.94   0
      0.00  141.000  40.00000 -105.27000 4.0932e-009 9.4870e-004  705.78   25.83   -3.85 4.1123e-009 9.4931e-004  702.96  -50.65   14.66   7.17  12.35 101.79  70.01  70.01   8.42  -1.78  81.32  62.23  569.63  568.49   0
      0.00  140.500  40.00000 -105.27000 4.2232e-009 9.6817e-004  698.81   25.38   -3.77 4.3359e-009 9.5495e-004  671.35  -46.11   -1.65   7.18  12.42 101.41  69.51  69.51   8.38  -1.23  80.65  61.78  566.53  555.28   0
      0.00  140.000  40.00000 -105.27000 4.3589e-009 9.8826e-004  691.79   24.94   -3.69 4.4520e-009 9.8423e-004  674.56  -34.34   -4.90   7.20  12.50 101.00  69.00  69.00   8.33  -0.95  79.98  61.33  563.39  556.33   0
      0.00  139.500  40.00000 -105.27000 4.5009e-009 1.0090e-003  684.73   24.50   -3.61 4.5895e-009 9.9212e-004  660.27  -31.31   12.91   7.22  12.68 101.32  68.65  68.47   8.29  -2.80  79.37  60.94  560.23  550.13   0
      0.00  139.000  40.00000 -105.27000 4.6493e-009 1.0304e-003  677.64   24.06   -3.53 4.7098e-009 1.0210e-003  662.83  -54.25   10.02   7.24  12.85 101.59  68.30  67.93   8.24  -1.73  78.77  60.54  557.03  550.92   0
      0.00  138.500  40.00000 -105.27000 4.8046e-009 1.0526e-003  670.50   23.63   -3.46 4.8114e-009 1.0385e-003  660.59  -51.33  -13.50   7.25  13.02 101.81  67.94  67.38   8.20  -4.45  78.17  60.14  553.81  549.70   0
      0.00  138.000  40.00000 -105.27000 4.9673e-009 1.0755e-003  663.33   23.19   -3.38 5.0899e-009 1.0548e-003  634.94  -62.62  -21.27   7.27  13.20 101.98  67.59  66.84   8.16   5.21  77.56  59.74  550.56  538.65   0
      0.00  137.500  40.00000 -105.27000 5.1377e-009 1.0991e-003  656.13   22.77   -3.30 5.1104e-009 1.1002e-003  660.29  -62.64  -15.90   7.29  13.36 102.10  67.23  66.29   8.12   6.07  76.95  59.34  547.28  549.01   0
      0.00  137.000  40.00000 -105.27000 5.3163e-009 1.1236e-003  648.88   22.34   -3.23 5.3146e-009 1.1426e-003  660.04  -61.44  -21.81   7.31  13.53 102.18  66.87  65.73   8.07   7.81  76.35  58.93  543.96  548.62   0
      0.00  136.500  40.00000 -105.27000 5.5037e-009 1.1490e-003  641.60   21.92   -3.15 5.4814e-009 1.1824e-003  662.96  -46.21  -26.03   7.33  13.69 102.21  66.51  65.17   8.03  11.96  75.74  58.52  540.62  549.55   0
      0.00  136.000  40.00000 -105.27000 5.7004e-009 1.1752e-003  634.29   21.50   -3.08 5.5728e-009 1.2457e-003  687.71  -50.98  -17.25   7.35  13.86 102.19  66.14  64.60   7.99  11.18  75.12  58.11  537.25  559.42   0
      0.00  135.500  40.00000 -105.27000 5.9069e-009 1.2025e-003  626.95   21.09   -3.00 5.8353e-009 1.2495e-003  659.47  -60.50  -15.85   7.36  14.02 102.13  65.78  64.03   7.95   5.78  74.51  57.69  533.85  547.52   0
      0.00  135.000  40.00000 -105.27000 6.1239e-009 1.2307e-003  619.57   20.68   -2.93 5.9739e-009 1.2893e-003  665.38  -67.30   -2.68   7.38  14.17 102.03  65.41  63.46   7.91   6.53  73.90  57.28  530.42  549.68   0
      0.00  134.500  40.00000 -105.27000 6.3521e-009 1.2599e-003  612.16   20.27   -2.86 6.3806e-009 1.2904e-003  624.16  -69.06   18.17   7.40  14.33 101.88  65.04  62.87   7.86   5.77  73.28  56.85  526.96  532.10   0
      0.00  134.000  40.00000 -105.27000 6.5921e-009 1.2902e-003  604.73   19.86   -2.78 6.7314e-009 1.3335e-003  612.08  -68.18   30.06   7.42  14.49 101.69  64.67  62.29   7.82   5.90  72.66  56.43  523.46  526.64   0
      0.00  133.500  40.00000 -105.27000 6.8449e-009 1.3218e-003  597.26   19.46   -2.71 6.9974e-009 1.3362e-003  590.65  -55.80   30.11   7.43  14.64 101.46  64.29  61.69   7.78   5.60  72.04  56.00  519.94  517.06   0
      0.00  133.000  40.00000 -105.27000 7.1112e-009 1.3545e-003  589.77   19.06   -2.64 7.0492e-009 1.4182e-003  622.95  -58.97   25.63   7.45  14.79 101.19  63.92  61.10   7.74   5.37  71.42  55.57  516.39  530.72   0
      0.00  132.500  40.00000 -105.27000 7.3920e-009 1.3885e-003  582.25   18.66   -2.57 7.5433e-009 1.4018e-003  576.04  -39.94   34.75   7.47  14.94 100.88  63.54  60.49   7.69   3.01  70.79  55.14  512.81  510.07   0
      0.00  132.000  40.00000 -105.27000 7.6883e-009 1.4239e-003  574.71   18.27   -2.50 7.5657e-009 1.4697e-003  602.82  -57.51   40.17   7.49  15.09 100.53  63.16  59.88   7.65   4.96  70.16  54.70  509.20  521.50   0
      0.00  131.500  40.00000 -105.27000 8.0010e-009 1.4607e-003  567.15   17.88   -2.43 7.7750e-009 1.5313e-003  611.85  -53.52   17.74   7.51  15.24 100.14  62.77  59.27   7.61   4.91  69.53  54.26  505.55  525.10   0
      0.00  131.000  40.00000 -105.27000 8.3315e-009 1.4990e-003  559.56   17.49   -2.36 8.1873e-009 1.5677e-003  595.52  -44.03   23.44   7.52  15.38  99.72  62.39  58.64   7.57   4.88  68.90  53.81  501.88  517.75   0
      0.00  130.500  40.00000 -105.27000 8.6810e-009 1.5389e-003  551.96   17.11   -2.29 8.5961e-009 1.6158e-003  585.26  -32.96   19.59   7.54  15.53  99.26  62.00  58.01   7.52   4.51  68.26  53.36  498.18  512.99   0
      0.00  130.000  40.00000 -105.27000 9.0509e-009 1.5805e-003  544.34   16.72   -2.23 8.8239e-009 1.6773e-003  592.53  -54.52   25.02   7.56  15.67  98.76  61.61  57.38   7.48   7.14  67.62  52.91  494.45  515.87   0
      0.00  129.500  40.00000 -105.27000 9.4426e-009 1.6239e-003  536.69   16.35   -2.16 8.8754e-009 1.7900e-003  629.37  -46.41   24.47   7.58  15.81  98.23  61.22  56.73   7.44   4.97  66.98  52.46  490.69  531.36   0
      0.00  129.000  40.00000 -105.27000 9.8578e-009 1.6692e-003  529.04   15.97   -2.09 9.3600e-009 1.8301e-003  610.86  -77.00   28.75   7.59  15.95  97.66  60.82  56.08   7.39   8.63  66.33  52.00  486.89  523.19   0
      0.00  128.500  40.00000 -105.27000 1.0298e-008 1.7166e-003  521.37   15.60   -2.03 9.6344e-009 1.9084e-003  619.58  -98.10   32.19   7.61  16.09  97.06  60.42  55.42   7.35  11.62  65.69  51.53  483.07  526.61   0
      0.00  128.000  40.00000 -105.27000 1.0766e-008 1.7660e-003  513.69   15.23   -1.96 1.0426e-008 1.9275e-003  578.91  -81.62   42.32   7.63  16.23  96.43  60.02  54.76   7.31   8.67  65.03  51.06  479.22  508.74   0
      0.00  127.500  40.00000 -105.27000 1.1263e-008 1.8178e-003  505.99   14.86   -1.90 1.0783e-008 2.0039e-003  582.62  -51.40   48.67   7.65  16.37  95.76  59.62  54.08   7.27  11.18  64.38  50.59  475.34  510.07   0
      0.00  127.000  40.00000 -105.27000 1.1792e-008 1.8719e-003  498.29   14.49   -1.83 1.1471e-008 2.0329e-003  556.29  -71.74   64.66   7.66  16.50  95.07  59.21  53.40   7.22   7.06  63.72  50.11  471.43  498.11   0
      0.00  126.500  40.00000 -105.27000 1.2355e-008 1.9287e-003  490.58   14.13   -1.77 1.1506e-008 2.1770e-003  594.58  -77.81   51.73   7.68  16.64  94.34  58.80  52.71   7.18   4.79  63.05  49.63  467.49  514.66   0
      0.00  126.000  40.00000 -105.27000 1.2955e-008 1.9881e-003  482.87   13.77   -1.71 1.1734e-008 2.2791e-003  611.14  -48.37   44.12   7.70  16.77  93.58  58.39  52.01   7.14   6.43  62.38  49.14  463.52  521.47   0
      0.00  125.500  40.00000 -105.27000 1.3595e-008 2.0505e-003  475.15   13.42   -1.65 1.2483e-008 2.3266e-003  587.14  -26.96   47.81   7.71  16.90  92.79  57.98  51.29   7.10   8.57  61.71  48.65  459.53  510.82   0
      0.00  125.000  40.00000 -105.27000 1.4278e-008 2.1160e-003  467.43   13.07   -1.59 1.2965e-008 2.3935e-003  582.27  -31.80   42.59   7.73  17.04  91.98  57.56  50.57   7.05   7.50  61.03  48.16  455.50  508.39   0
      0.00  124.500  40.00000 -105.27000 1.5009e-008 2.1849e-003  459.71   12.72   -1.53 1.3556e-008 2.4924e-003  580.64  -39.74   51.27   7.75  17.17  91.13  57.14  49.84   7.01   5.96  60.35  47.65  451.45  507.36   0
      0.00  124.000  40.00000 -105.27000 1.5790e-008 2.2573e-003  452.00   12.37   -1.47 1.4204e-008 2.5772e-003  573.67  -56.58   44.61   7.77  17.30  90.26  56.71  49.10   6.97   6.80  59.66  47.15  447.37  504.00   0
      0.00  123.500  40.00000 -105.27000 1.6627e-008 2.3335e-003  444.31   12.03   -1.41 1.5039e-008 2.6451e-003  556.80  -46.77   56.61   7.78  17.42  89.37  56.29  48.35   6.93   8.05  58.97  46.63  443.27  496.22   0
      0.00  123.000  40.00000 -105.27000 1.7523e-008 2.4139e-003  436.64   11.69   -1.35 1.6112e-008 2.7132e-003  533.74  -39.71   64.08   7.80  17.55  88.46  55.86  47.58   6.88   6.53  58.27  46.12  439.15  485.54   0
      0.00  122.500  40.00000 -105.27000 1.8484e-008 2.4986e-003  429.00   11.35   -1.30 1.7093e-008 2.7865e-003  517.39  -23.62   65.63   7.82  17.68  87.52  55.42  46.80   6.84  10.08  57.57  45.59  435.02  477.74   0
      0.00  122.000  40.00000 -105.27000 1.9516e-008 2.5880e-003  421.40   11.02   -1.24 1.7934e-008 2.8630e-003  507.30   -6.15   81.41   7.83  17.81  86.57  54.98  46.01   6.80  14.05  56.86  45.06  430.88  472.75   0
      0.00  121.500  40.00000 -105.27000 2.0624e-008 2.6825e-003  413.85   10.69   -1.19 1.9385e-008 2.9634e-003  486.41   -4.93   73.52   7.85  17.93  85.60  54.54  45.21   6.76  12.10  56.14  44.52  426.72  462.62   0
      0.00  121.000  40.00000 -105.27000 2.1815e-008 2.7824e-003  406.35   10.37   -1.13 2.0344e-008 3.1018e-003  485.75   -0.16   76.19   7.87  18.05  84.62  54.10  44.39   6.71  11.60  55.42  43.98  422.57  462.01   0
      0.00  120.500  40.00000 -105.27000 2.3096e-008 2.8881e-003  398.91   10.05   -1.08 2.1736e-008 3.2132e-003  471.59    2.46   51.26   7.88  18.18  83.62  53.65  43.55   6.67  11.09  54.69  43.43  418.41  454.93   0
      0.00  120.000  40.00000 -105.27000 2.4476e-008 3.0002e-003  391.54    9.74   -1.03 2.2949e-008 3.3379e-003  464.59   16.69   40.92   7.90  18.30  82.62  53.20  42.70   6.63   8.35  53.96  42.87  414.25  451.24   0
      0.00  119.500  40.00000 -105.27000 2.5959e-008 3.1185e-003  384.24    9.45   -0.99 2.4773e-008 3.3796e-003  436.35   18.35   55.10   8.11  18.17  79.86  52.81  43.73   6.60   5.72  54.17  43.09  410.10  437.03   0
      0.00  119.000  40.00000 -105.27000 2.7550e-008 3.2431e-003  377.01    9.21   -0.95 2.6039e-008 3.4806e-003  428.10   39.71   64.96   8.31  18.05  77.16  52.42  44.74   6.56   3.33  54.40  43.31  405.96  432.59   0
      0.00  118.500  40.00000 -105.27000 2.9258e-008 3.3745e-003  369.86    9.02   -0.92 2.7398e-008 3.5980e-003  421.14   40.21   49.46   8.51  17.92  74.49  52.03  45.72   6.53   0.31  54.64  43.53  401.83  428.78   0
      0.00  118.000  40.00000 -105.27000 3.1094e-008 3.5131e-003  362.79    8.89   -0.90 2.6997e-008 3.9246e-003  466.80   29.50   47.24   8.71  17.79  71.87  51.64  46.69   6.49  -5.09  54.88  43.75  397.71  451.13   0
      0.00  117.500  40.00000 -105.27000 3.3070e-008 3.6595e-003  355.80    8.80   -0.89 2.7587e-008 4.1310e-003  481.47   19.48   43.83   8.90  17.66  69.29  51.24  47.63   6.46  -5.04  55.13  43.97  393.60  457.87   0
      0.00  117.000  40.00000 -105.27000 3.5199e-008 3.8145e-003  348.89    8.78   -0.88 2.8668e-008 4.1480e-003  465.83    8.85   38.64   9.09  17.53  66.75  50.84  48.56   6.43  -3.89  55.39  44.18  389.51  450.07   0
      0.00  116.500  40.00000 -105.27000 3.7495e-008 3.9786e-003  342.06    8.81   -0.89 3.1107e-008 4.2181e-003  437.13   20.21   48.93   9.27  17.40  64.26  50.43  49.47   6.39  -0.18  55.66  44.40  385.43  435.71   0
      0.00  116.000  40.00000 -105.27000 3.9975e-008 4.1526e-003  335.32    8.90   -0.90 3.2965e-008 4.3678e-003  427.69    8.50   46.64   9.45  17.27  61.80  50.03  50.36   6.36   0.57  55.93  44.61  381.36  430.69   0
      0.00  115.500  40.00000 -105.27000 4.2658e-008 4.3375e-003  328.65    9.05   -0.92 3.5387e-008 4.5243e-003  413.24    3.02   56.36   9.63  17.13  59.38  49.61  51.24   6.32   0.07  56.22  44.83  377.30  423.08   0
      0.00  115.000  40.00000 -105.27000 4.5565e-008 4.5341e-003  322.05    9.25   -0.95 3.5208e-008 4.6269e-003  425.32   -7.94   44.46   9.80  17.00  57.00  49.20  52.10   6.29   0.18  56.51  45.04  373.24  428.93   0
      0.00  114.500  40.00000 -105.27000 4.8712e-008 4.7439e-003  315.62    9.54   -0.99 3.8038e-008 4.6644e-003  397.41  -15.81   39.73  10.01  16.88  54.89  49.66  52.20   6.26   0.48  56.86  45.28  369.24  414.33   0
      0.00  114.000  40.00000 -105.27000 5.2129e-008 4.9677e-003  309.28    9.91   -1.04 3.9197e-008 4.8804e-003  404.08  -14.53   62.18  10.21  16.77  52.81  50.11  52.30   6.22   1.39  57.21  45.52  365.26  417.51   0
      0.00  113.500  40.00000 -105.27000 5.5844e-008 5.2070e-003  303.03   10.34   -1.10 4.4167e-008 4.9128e-003  361.50  -10.69   74.98  10.41  16.65  50.77  50.56  52.40   6.19  -0.48  57.58  45.76  361.30  394.62   0
      0.00  113.000  40.00000 -105.27000 5.9892e-008 5.4631e-003  296.87   10.84   -1.16 4.9597e-008 5.0413e-003  330.82   -8.86   77.41  10.60  16.53  48.76  51.01  52.50   6.15  -6.54  57.97  46.00  357.35  377.23   0
      0.00  112.500  40.00000 -105.27000 6.4312e-008 5.7378e-003  290.80   11.41   -1.23 5.2788e-008 5.2387e-003  323.46  -22.77   67.53  10.79  16.41  46.79  51.45  52.60   6.12  -6.68  58.37  46.24  353.42  372.74   0
      0.00  112.000  40.00000 -105.27000 6.9146e-008 6.0328e-003  284.80   12.05   -1.31 5.7986e-008 5.4282e-003  305.58  -45.86   65.81  10.98  16.29  44.85  51.88  52.70   6.09  -5.53  58.79  46.48  349.50  362.02   0
      0.00  111.500  40.00000 -105.27000 7.4446e-008 6.3504e-003  278.87   12.76   -1.40 6.4804e-008 5.6273e-003  283.89  -31.31   54.17  11.16  16.17  42.94  52.32  52.80   6.05  -2.04  59.23  46.72  345.58  348.67   0
      0.00  111.000  40.00000 -105.27000 8.0270e-008 6.6927e-003  273.00   13.54   -1.49 6.9244e-008 5.8231e-003  275.36  -19.91   54.23  11.35  16.05  41.06  52.75  52.90   6.02  -0.64  59.68  46.95  341.65  343.12   0
      0.00  110.500  40.00000 -105.27000 8.6689e-008 7.0626e-003  267.19   14.40   -1.59 7.4735e-008 6.1006e-003  267.71  -30.17   46.94  11.52  15.92  39.21  53.18  53.00   5.98  -0.99  60.17  47.19  337.73  338.06   0
      0.00  110.000  40.00000 -105.27000 9.3782e-008 7.4632e-003  261.41   15.32   -1.70 8.5062e-008 6.2695e-003  242.11  -25.85   42.24  11.70  15.80  37.38  53.60  53.10   5.95  -2.46  60.68  47.42  333.78  321.23   0
      0.00  109.500  40.00000 -105.27000 1.0139e-007 7.8992e-003  256.34   16.46   -1.81 9.1987e-008 6.6043e-003  236.22  -33.40   41.00  11.89  15.67  35.88  53.54  52.65   5.92  -0.56  60.71  47.19  330.27  317.04   0
      0.00  109.000  40.00000 -105.27000 1.0974e-007 8.3722e-003  251.41   17.70   -1.93 9.9507e-008 7.0107e-003  232.18  -41.29   59.81  12.08  15.55  34.41  53.48  52.19   5.88  -3.13  60.79  46.97  326.81  314.06   0
      0.00  108.500  40.00000 -105.27000 1.1894e-007 8.8860e-003  246.60   19.02   -2.05 1.0921e-007 7.5776e-003  229.04  -28.50   55.19  12.27  15.42  32.97  53.42  51.73   5.85  -1.48  60.93  46.74  323.41  311.68   0
      0.00  108.000  40.00000 -105.27000 1.2908e-007 9.4449e-003  241.92   20.44   -2.18 1.1321e-007 8.1570e-003  238.23  -40.79   65.93  12.45  15.29  31.56  53.36  51.27   5.81  -2.25  61.12  46.51  320.06  317.61   0
      0.00  107.500  40.00000 -105.27000 1.4029e-007 1.0054e-002  237.34   21.94   -2.31 1.1460e-007 8.6966e-003  251.33  -27.32   59.49  12.63  15.16  30.18  53.30  50.80   5.78  -0.44  61.38  46.28  316.75  325.95   0
      0.00  107.000  40.00000 -105.27000 1.5269e-007 1.0718e-002  232.87   23.53   -2.45 1.2960e-007 9.1860e-003  235.14  -16.46   59.58  12.81  15.03  28.81  53.24  50.33   5.75  -2.26  61.70  46.05  313.48  315.01   0
      0.00  106.500  40.00000 -105.27000 1.6645e-007 1.1444e-002  228.48   25.20   -2.59 1.5286e-007 9.6678e-003  210.19  -19.33   53.35  12.99  14.90  27.47  53.18  49.86   5.71  -3.88  62.10  45.81  310.25  297.57   0
      0.00  106.000  40.00000 -105.27000 1.8174e-007 1.2238e-002  224.18   26.95   -2.73 1.5974e-007 1.0344e-002  215.57  -37.14   36.46  13.16  14.77  26.14  53.12  49.38   5.68  -3.70  62.58  45.58  307.04  301.09   0
      0.00  105.500  40.00000 -105.27000 1.9878e-007 1.3109e-002  219.94   28.78   -2.87 1.7687e-007 1.1084e-002  209.01  -22.89   39.13  13.33  14.64  24.82  53.06  48.89   5.64  -5.60  63.13  45.35  303.85  296.21   0
      0.00  105.000  40.00000 -105.27000 2.1782e-007 1.4066e-002  215.76   30.68   -3.02 1.9848e-007 1.1880e-002  199.98  -41.73   34.81  13.50  14.50  23.52  53.00  48.40   5.61  -4.67  63.77  45.11  300.68  289.48   0
      0.00  104.500  40.00000 -105.27000 2.3804e-007 1.5119e-002  212.61   32.09   -3.16 2.0138e-007 1.2644e-002  210.18  -27.79   32.93  13.70  14.38  22.56  52.66  48.07   5.58  -1.76  64.15  44.81  298.19  296.49   0
      0.00  104.000  40.00000 -105.27000 2.6042e-007 1.6274e-002  209.59   33.50   -3.31 2.3316e-007 1.3741e-002  197.66  -29.98   33.94  13.90  14.25  21.61  52.32  47.74   5.54  -4.21  64.56  44.51  295.78  287.24   0
      0.00  103.500  40.00000 -105.27000 2.8520e-007 1.7541e-002  206.69   34.92   -3.46 2.4738e-007 1.4685e-002  199.49  -15.97   43.12  14.10  14.12  20.67  51.97  47.41   5.50  -3.67  65.00  44.21  293.44  288.28   0
      0.00  103.000  40.00000 -105.27000 3.1267e-007 1.8933e-002  203.90   36.34   -3.60 2.7171e-007 1.5832e-002  196.21  -10.65   50.68  14.29  13.99  19.75  51.63  47.07   5.47  -0.37  65.47  43.91  291.16  285.61   0
      0.00  102.500  40.00000 -105.27000 3.4316e-007 2.0463e-002  201.20   37.75   -3.75 2.9349e-007 1.6995e-002  195.39    6.53   45.74  14.48  13.87  18.82  51.28  46.73   5.44  -0.43  65.96  43.60  288.93  284.73   0
      0.00  102.000  40.00000 -105.27000 3.7705e-007 2.2146e-002  198.59   39.15   -3.89 3.0784e-007 1.8014e-002  197.85   10.25   56.33  14.67  13.73  17.90  50.93  46.39   5.40  -0.73  66.48  43.30  286.76  286.22   0
      0.00  101.500  40.00000 -105.27000 4.1476e-007 2.3999e-002  196.05   40.54   -4.03 3.1330e-007 1.8712e-002  202.35   -3.49   49.57  14.86  13.60  16.98  50.58  46.05   5.37  -0.95  67.01  42.99  284.62  289.16   0
      0.00  101.000  40.00000 -105.27000 4.5678e-007 2.6042e-002  193.57   41.91   -4.17 3.4911e-007 2.0298e-002  197.41  -10.53   42.20  15.04  13.47  16.05  50.22  45.70   5.33  -2.20  67.55  42.67  282.52  285.31   0
      0.00  100.500  40.00000 -105.27000 5.0368e-007 2.8295e-002  191.14   43.25   -4.31 3.5021e-007 2.0773e-002  201.82    3.51   44.67  15.22  13.34  15.11  49.86  45.35   5.29   1.66  68.10  42.36  280.44  288.17   0
      0.00  100.000  40.00000 -105.27000 5.5611e-007 3.0784e-002  188.76   44.57   -4.45 3.7165e-007 2.1862e-002  200.58    3.84   23.20  15.40  13.20  14.16  49.50  45.00   5.26   0.50  68.65  42.04  278.39  286.97   0
      0.00   99.500  40.00000 -105.27000 6.1105e-007 3.3560e-002  187.52   45.57   -4.58 4.2099e-007 2.4316e-002  197.21    2.11   18.52  15.14  12.94  13.97  48.80  44.43   5.23   4.85  68.79  41.48  277.29  284.36   0
      0.00   99.000  40.00000 -105.27000 6.7167e-007 3.6615e-002  186.37   46.53   -4.70 5.2459e-007 2.8684e-002  186.94    1.77   20.46  14.88  12.67  13.80  48.09  43.85   5.21   2.02  68.92  40.90  276.26  276.67   0
      0.00   98.500  40.00000 -105.27000 7.3857e-007 3.9979e-002  185.30   47.43   -4.82 6.5200e-007 3.3567e-002  176.24    0.16   14.01  14.62  12.40  13.63  47.37  43.26   5.18   1.93  69.01  40.32  275.29  268.47   0
      0.00   98.000  40.00000 -105.27000 8.1243e-007 4.3683e-002  184.29   48.27   -4.94 6.9202e-007 3.6243e-002  179.51   -0.75   14.61  14.35  12.12  13.46  46.64  42.66   5.16  -3.94  69.08  39.73  274.36  270.78   0
      0.00   97.500  40.00000 -105.27000 8.9400e-007 4.7761e-002  183.33   49.05   -5.05 7.6571e-007 3.9821e-002  178.47   11.77   21.55  14.07  11.84  13.30  45.90  42.06   5.13  -1.87  69.11  39.13  273.48  269.83   0
      0.00   97.000  40.00000 -105.27000 9.8411e-007 5.2252e-002  182.42   49.77   -5.16 8.0053e-007 4.2503e-002  182.42    8.04   21.70  13.79  11.55  13.14  45.15  41.45   5.11   0.58  69.11  38.52  272.64  272.64   0
      0.00   96.500  40.00000 -105.27000 1.0837e-006 5.7199e-002  181.55   50.42   -5.26 9.1583e-007 4.7465e-002  178.27    8.09   10.08  13.50  11.25  12.99  44.38  40.83   5.09  -0.71  69.07  37.90  271.83  269.37   0
      0.00   96.000  40.00000 -105.27000 1.1938e-006 6.2647e-002  180.71   51.01   -5.35 9.6601e-007 5.0959e-002  181.66   13.49   17.62  13.21  10.94  12.84  43.60  40.19   5.06   0.52  68.98  37.27  271.05  271.76   0
      0.00   95.500  40.00000 -105.27000 1.3156e-006 6.8650e-002  179.90   51.53   -5.44 1.0893e-006 5.6554e-002  178.99    3.73   36.08  12.91  10.63  12.69  42.81  39.55   5.04   5.01  68.85  36.63  270.28  269.60   0
      0.00   95.000  40.00000 -105.27000 1.4504e-006 7.5264e-002  179.10   51.98   -5.52 1.1646e-006 6.1184e-002  181.33   15.62   25.06  12.60  10.30  12.54  42.00  38.90   5.01   1.25  68.67  35.98  269.54  271.21   0
      0.00   94.500  40.00000 -105.27000 1.5915e-006 8.2958e-002  180.08   51.81   -5.60 1.2646e-006 6.7146e-002  183.44   11.12   39.34  12.35  10.04  12.54  41.54  38.58   4.98   0.81  68.27  35.63  270.14  272.65   0
      0.00   94.000  40.00000 -105.27000 1.7451e-006 9.1404e-002  181.11   51.56   -5.66 1.4424e-006 7.5556e-002  181.13   14.02   33.15  12.09   9.77  12.54  41.07  38.26   4.96   0.98  67.80  35.28  270.79  270.80   0
      0.00   93.500  40.00000 -105.27000 1.9124e-006 1.0066e-001  182.18   51.22   -5.72 1.6132e-006 8.4252e-002  180.75    3.72   31.22  11.83   9.50  12.54  40.59  37.94   4.93   3.68  67.26  34.92  271.47  270.40   0
      0.00   93.000  40.00000 -105.27000 2.0942e-006 1.1081e-001  183.29   50.80   -5.77 1.7869e-006 9.3501e-002  181.26   -5.52   34.53  11.56   9.22  12.54  40.11  37.61   4.91   3.51  66.66  34.56  272.17  270.66   0
      0.00   92.500  40.00000 -105.27000 2.2918e-006 1.2191e-001  184.43   50.29   -5.82 1.9782e-006 1.0369e-001  181.73    4.94   26.38  11.29   8.93  12.55  39.63  37.29   4.88   4.16  65.99  34.20  272.89  270.89   0
      0.00   92.000  40.00000 -105.27000 2.5064e-006 1.3404e-001  185.58   49.71   -5.85 2.0213e-006 1.1128e-001  191.04    7.60   13.25  11.01   8.63  12.55  39.13  36.96   4.85   3.19  65.26  33.83  273.63  277.62   0
      0.00   91.500  40.00000 -105.27000 2.7394e-006 1.4729e-001  186.75   49.06   -5.88 2.1924e-006 1.2267e-001  194.34    3.77   13.19  10.72   8.31  12.55  38.64  36.62   4.83   4.29  64.46  33.46  274.37  279.88   0
