      Time    Hgtkm GeocenLat  Lon(East)   DensMean   PresMean    Tmean   EWmean   NSmean   DensPert   PresPert    Tpert   EWpert  NSpert SDden% SDprs% SDtemK SDuwnd SDvwnd SDwwnd Wpert SpdAvg  SpdStd SOSmean SOSpert Sev
      0.00  127.600  40.65710 -113.43830 8.7248e-009 1.4612e-003  532.12  -40.30   11.45 8.2416e-009 1.3242e-003  510.48  -20.03   32.60   7.64  16.34 100.55  61.59  56.67   7.28  -1.46  77.42  52.61  484.22  474.27   0
      0.00  127.500  40.65710 -113.43830 8.8044e-009 1.4695e-003  530.44  -40.68   11.72 8.2956e-009 1.3449e-003  515.20  -24.13   37.58   7.65  16.37 100.39  61.53  56.56   7.27  -2.12  77.58  52.53  483.40  476.41   0
      0.00  127.400  40.65710 -113.43830 8.8850e-009 1.4779e-003  528.75  -41.06   11.99 8.2556e-009 1.3586e-003  523.11  -33.56   32.46   7.65  16.39 100.23  61.47  56.45   7.26  -1.68  77.74  52.45  482.58  479.99   0
      0.00  127.300  40.65710 -113.43830 8.9666e-009 1.4864e-003  527.06  -41.45   12.26 8.3113e-009 1.3777e-003  527.03  -28.22   32.63   7.65  16.42 100.07  61.40  56.34   7.25   0.16  77.91  52.38  481.75  481.74   0
      0.00  127.200  40.65710 -113.43830 9.0494e-009 1.4950e-003  525.37  -41.83   12.53 8.4702e-009 1.3857e-003  520.26  -23.41   16.13   7.66  16.45  99.91  61.34  56.23   7.24  -1.74  78.08  52.30  480.92  478.57   0
      0.00  127.100  40.65710 -113.43830 9.1332e-009 1.5036e-003  523.67  -42.22   12.80 8.5117e-009 1.4033e-003  524.41  -21.90   13.33   7.66  16.48  99.75  61.28  56.12   7.23  -2.66  78.25  52.22  480.09  480.42   0
      0.00  127.000  40.65710 -113.43830 9.2182e-009 1.5123e-003  521.97  -42.61   13.08 8.6203e-009 1.4110e-003  520.79  -21.71    5.69   7.66  16.50  99.58  61.21  56.01   7.23  -3.77  78.43  52.15  479.25  478.71   0
      0.00  126.900  40.65710 -113.43830 9.3044e-009 1.5211e-003  520.27  -42.99   13.35 8.7681e-009 1.4169e-003  514.25  -34.09    1.82   7.67  16.53  99.42  61.15  55.90   7.22  -4.48  78.61  52.07  478.41  475.64   0
      0.00  126.800  40.65710 -113.43830 9.3916e-009 1.5300e-003  518.56  -43.38   13.63 8.9689e-009 1.4013e-003  497.31  -43.19    3.36   7.67  16.56  99.25  61.09  55.78   7.21  -3.09  78.79  51.99  477.57  467.69   0
      0.00  126.700  40.65710 -113.43830 9.4801e-009 1.5390e-003  516.85  -43.77   13.91 9.2095e-009 1.4063e-003  486.18  -48.52    7.00   7.67  16.58  99.08  61.02  55.67   7.20  -3.36  78.98  51.91  476.73  462.37   0
      0.00  126.600  40.65710 -113.43830 9.5698e-009 1.5480e-003  515.13  -44.16   14.19 9.2378e-009 1.4247e-003  491.15  -55.43   12.16   7.68  16.61  98.90  60.96  55.56   7.19  -2.40  79.16  51.84  475.88  464.67   0
      0.00  126.500  40.65710 -113.43830 9.6607e-009 1.5571e-003  513.41  -44.54   14.47 9.4268e-009 1.4227e-003  480.73  -57.25   14.55   7.68  16.64  98.73  60.89  55.45   7.18  -1.68  79.35  51.76  475.03  459.66   0
