0.11982,0.11868,0.12187,0.12243,0.1219,0.12166,0.12209,0.12248,0.12259,0.12129,0.12228,0.12248,0.12642,0.14062,0.1491,0.16146,0.16763,0.17346,0.18142,0.18165,0.1823,0.18199,0.18124,0.18236,0.18166,0.182,0.18214,0.18225,0.17902,0.18203,0.182,0.18095,0.17988,0.17916,0.17841,0.17574,0.17554,0.18012,0.17716,0.16898,0.16394,0.15605,0.15286,0.15109,0.14542,0.14038,0.13505,0.13141,0.13212,0.1327,0.13042,0.12733,0.12484,0.12555,0.12625,0.13063,0.1321,0.1334,0.13316,0.13106,0.12867,0.12787,0.12613,0.12593,0.12681,0.12675,0.12652,0.12613,0.12611,0.12368,0.12254,0.12145
0.17381,0.17386,0.17727,0.17677,0.17189,0.16974,0.17414,0.17112,0.16772,0.17324,0.17347,0.17357,0.17464,0.17878,0.1847,0.18918,0.19747,0.21348,0.22328,0.23572,0.25002,0.24439,0.24314,0.2417,0.2382,0.23813,0.24446,0.24856,0.25002,0.25036,0.25742,0.26145,0.25986,0.2643,0.25937,0.25437,0.25692,0.26318,0.24637,0.24128,0.23667,0.21962,0.21357,0.21421,0.20898,0.20916,0.21229,0.20639,0.20064,0.19818,0.19163,0.18925,0.18984,0.19228,0.19055,0.19166,0.2011,0.20025,0.19613,0.19139,0.1922,0.2003,0.19682,0.19023,0.19191,0.18465,0.18328,0.18816,0.18652,0.18532,0.18492,0.18113
0.17673,0.18373,0.17582,0.16826,0.1717,0.16406,0.16246,0.17406,0.16894,0.16913,0.16799,0.1737,0.1758,0.18187,0.18198,0.1846,0.19149,0.19966,0.20134,0.19859,0.19116,0.19087,0.19024,0.18674,0.199,0.20199,0.19465,0.19647,0.20813,0.20986,0.21051,0.21458,0.21446,0.22307,0.21642,0.21877,0.22586,0.22879,0.22157,0.20216,0.17916,0.17443,0.17156,0.16614,0.16689,0.16649,0.17155,0.17473,0.17395,0.17409,0.17729,0.17431,0.17519,0.18046,0.17551,0.16617,0.1695,0.17188,0.17613,0.1741,0.17074,0.18701,0.18206,0.17638,0.17002,0.16821,0.16665,0.15849,0.16205,0.17597,0.17116,0.16908
0.17664,0.19351,0.19861,0.19689,0.19354,0.18717,0.15634,0.16432,0.1783,0.16993,0.16907,0.15721,0.15601,0.17145,0.17034,0.17771,0.18668,0.17897,0.18379,0.17928,0.19178,0.20359,0.19431,0.19142,0.19485,0.19733,0.19362,0.20241,0.19934,0.20078,0.20605,0.19692,0.18931,0.17069,0.1719,0.1804,0.18038,0.17553,0.17015,0.17203,0.17705,0.17868,0.19534,0.20281,0.19761,0.1877,0.17993,0.1767,0.18125,0.1806,0.17642,0.16955,0.17139,0.17263,0.16675,0.16427,0.17129,0.17087,0.17924,0.17384,0.17143,0.18951,0.18781,0.17642,0.17209,0.17937,0.17397,0.18202,0.17824,0.18532,0.17897,0.18022
0.16785,0.16285,0.16753,0.17797,0.15864,0.17042,0.16914,0.16035,0.15719,0.15844,0.15205,0.15178,0.15336,0.15517,0.15657,0.16393,0.16852,0.16397,0.16952,0.16733,0.17277,0.17658,0.17692,0.17701,0.17561,0.18159,0.18922,0.1937,0.17731,0.17298,0.18622,0.17646,0.15304,0.15211,0.16047,0.16336,0.16825,0.16923,0.17355,0.17846,0.18681,0.19771,0.19403,0.1685,0.17633,0.18072,0.18213,0.1782,0.17387,0.16558,0.16472,0.16552,0.1669,0.16498,0.16246,0.15924,0.15682,0.16131,0.16648,0.16385,0.17514,0.18275,0.17661,0.16862,0.1782,0.17952,0.17397,0.1874,0.16962,0.163,0.17138,0.15552
0.15341,0.14999,0.15384,0.15769,0.15688,0.15039,0.16035,0.14734,0.14742,0.13542,0.1305,0.13463,0.14481,0.14501,0.14987,0.15176,0.15909,0.16535,0.17664,0.17498,0.16975,0.1702,0.17181,0.16902,0.17404,0.17409,0.16643,0.16053,0.15687,0.16126,0.1528,0.15719,0.15004,0.13418,0.14381,0.14288,0.14835,0.15803,0.15998,0.16826,0.16982,0.17271,0.16778,0.16871,0.17806,0.18396,0.18777,0.1864,0.17878,0.17459,0.17455,0.1717,0.17752,0.17246,0.17591,0.1694,0.16165,0.16032,0.1618,0.16285,0.15338,0.14344,0.14799,0.155,0.17018,0.16264,0.16267,0.14821,0.14878,0.15707,0.15046,0.15099
0.14008,0.14189,0.14267,0.13945,0.13664,0.1399,0.14685,0.14669,0.13864,0.13197,0.13473,0.13634,0.13722,0.13452,0.14303,0.14677,0.14535,0.14103,0.16013,0.15587,0.15551,0.16047,0.15475,0.14932,0.15921,0.16575,0.16792,0.16368,0.16104,0.15816,0.15108,0.15233,0.14773,0.14102,0.13975,0.13954,0.12517,0.13475,0.13774,0.14015,0.13585,0.14488,0.15474,0.16892,0.18416,0.19659,0.19415,0.18531,0.1821,0.18376,0.18135,0.17609,0.17833,0.17502,0.18265,0.18247,0.17562,0.17996,0.17527,0.16554,0.14822,0.15047,0.14984,0.13896,0.13508,0.13692,0.1389,0.13391,0.14642,0.14165,0.14051,0.13876
0.15246,0.15391,0.15284,0.1441,0.14461,0.14244,0.14044,0.13812,0.13938,0.14713,0.14193,0.1325,0.14114,0.13965,0.12863,0.13788,0.14303,0.14114,0.14513,0.14641,0.14113,0.13831,0.14615,0.14917,0.15323,0.16434,0.16756,0.15613,0.15972,0.16873,0.16524,0.15879,0.15617,0.15261,0.15601,0.15395,0.15177,0.14525,0.14446,0.14138,0.14167,0.15123,0.15806,0.16872,0.19032,0.20332,0.19488,0.17958,0.18506,0.18363,0.176,0.17676,0.18127,0.18277,0.18308,0.19897,0.19978,0.20268,0.19042,0.18238,0.16591,0.15597,0.15174,0.15026,0.14869,0.14203,0.15279,0.15055,0.15763,0.16384,0.15538,0.15226
0.15871,0.16477,0.14937,0.15698,0.16851,0.16734,0.16548,0.16462,0.15626,0.16007,0.15691,0.14034,0.14441,0.15024,0.14799,0.13932,0.15376,0.1492,0.13534,0.13302,0.14208,0.14677,0.14049,0.14594,0.1476,0.13437,0.1459,0.14975,0.15852,0.16053,0.16456,0.1684,0.16454,0.16336,0.16176,0.15992,0.15387,0.1489,0.15436,0.14954,0.15468,0.14866,0.15197,0.15505,0.17637,0.19618,0.19291,0.17244,0.17149,0.16735,0.17324,0.18277,0.18106,0.16296,0.17104,0.18794,0.20366,0.21621,0.21364,0.19919,0.20419,0.19831,0.18896,0.19479,0.18303,0.17357,0.16785,0.16349,0.15122,0.17304,0.17122,0.15801
0.15962,0.15814,0.16021,0.15685,0.15127,0.17384,0.17433,0.16986,0.16487,0.16467,0.16725,0.16359,0.17036,0.17258,0.14999,0.14654,0.17029,0.17859,0.15397,0.14505,0.14155,0.147,0.14609,0.1421,0.14413,0.13251,0.14038,0.15451,0.15292,0.16106,0.16656,0.16923,0.1716,0.17271,0.17057,0.16556,0.16404,0.15641,0.1589,0.15417,0.16364,0.16747,0.16348,0.15528,0.15456,0.16399,0.20102,0.20066,0.18907,0.18369,0.18367,0.18483,0.17686,0.17101,0.15249,0.16891,0.18461,0.21161,0.22152,0.2217,0.21564,0.21639,0.21662,0.21407,0.20678,0.16774,0.16485,0.16687,0.16573,0.17241,0.17997,0.16971
0.13379,0.14,0.1356,0.14393,0.13942,0.13858,0.12388,0.12508,0.13285,0.14502,0.15896,0.1709,0.19264,0.19956,0.19291,0.20542,0.20477,0.19171,0.16783,0.16334,0.15865,0.13869,0.13696,0.13579,0.14088,0.13584,0.13906,0.14552,0.14371,0.15034,0.15187,0.15854,0.16262,0.16089,0.16317,0.1683,0.15337,0.15435,0.1521,0.15753,0.16448,0.164,0.16621,0.15766,0.15858,0.15858,0.20457,0.21284,0.20724,0.20089,0.19625,0.16997,0.15855,0.1666,0.16166,0.16408,0.18182,0.20458,0.22316,0.2116,0.17865,0.17677,0.1771,0.18795,0.18233,0.16402,0.14178,0.13996,0.13619,0.13281,0.13716,0.13744
0.14018,0.14151,0.14411,0.13712,0.13274,0.12682,0.13796,0.17868,0.19113,0.17787,0.19896,0.22205,0.22853,0.23047,0.23236,0.23439,0.21212,0.16601,0.15824,0.14241,0.15638,0.15143,0.13088,0.12563,0.12869,0.1293,0.13209,0.13606,0.12994,0.1348,0.13495,0.13188,0.13634,0.13761,0.14029,0.14429,0.14257,0.13876,0.13712,0.14176,0.15106,0.14838,0.14991,0.14643,0.16354,0.16932,0.16594,0.18709,0.18846,0.18212,0.1605,0.14427,0.14285,0.15478,0.15213,0.13929,0.15363,0.1619,0.17233,0.15916,0.12819,0.13339,0.13113,0.13408,0.13772,0.12825,0.11906,0.12124,0.12452,0.13105,0.13658,0.13609
0.16258,0.16416,0.16704,0.15709,0.18542,0.1933,0.21698,0.23559,0.23431,0.23136,0.22984,0.23007,0.23409,0.24187,0.22685,0.23193,0.19623,0.14956,0.13932,0.13213,0.13212,0.13532,0.14081,0.12355,0.11853,0.11983,0.12544,0.12392,0.12319,0.1316,0.13106,0.13436,0.14036,0.13829,0.14348,0.1433,0.14384,0.14221,0.14124,0.14542,0.14152,0.13633,0.12579,0.12653,0.12494,0.13515,0.15525,0.16089,0.15748,0.1487,0.14162,0.13875,0.13937,0.13829,0.13318,0.13071,0.12284,0.12289,0.11876,0.12623,0.13782,0.14653,0.1344,0.12488,0.12298,0.11658,0.11997,0.12508,0.15043,0.16544,0.17399,0.1546
0.22042,0.22123,0.22366,0.22645,0.23424,0.23566,0.24539,0.25177,0.25088,0.24814,0.24132,0.24234,0.24183,0.23911,0.24195,0.23701,0.22089,0.17868,0.15092,0.13427,0.13391,0.1363,0.14756,0.12698,0.1181,0.11733,0.12348,0.12196,0.11987,0.12198,0.12647,0.1316,0.13568,0.13667,0.14786,0.15145,0.16017,0.16244,0.16763,0.16915,0.16865,0.16067,0.1487,0.13971,0.13308,0.13542,0.14305,0.14409,0.14143,0.1354,0.1352,0.12902,0.12573,0.12775,0.12087,0.11874,0.11515,0.12314,0.12709,0.13201,0.13474,0.13611,0.12757,0.11713,0.12147,0.12817,0.13612,0.15457,0.21082,0.21674,0.22374,0.20984
0.23165,0.22449,0.22839,0.24478,0.25424,0.25973,0.27717,0.28644,0.29172,0.28743,0.26836,0.27567,0.27774,0.25897,0.24914,0.25045,0.24741,0.22439,0.20964,0.18674,0.16755,0.15697,0.16016,0.13203,0.11673,0.11693,0.12088,0.11979,0.11719,0.11703,0.11371,0.11754,0.12144,0.13059,0.15023,0.16476,0.17528,0.18763,0.18901,0.19091,0.18545,0.18003,0.16792,0.15474,0.14993,0.1624,0.15993,0.14588,0.13619,0.12644,0.12008,0.11987,0.12344,0.12018,0.11116,0.10923,0.11443,0.12448,0.13099,0.1281,0.12013,0.11309,0.12116,0.12561,0.15319,0.17959,0.21136,0.21046,0.21779,0.22443,0.22998,0.23132
0.25926,0.25195,0.24954,0.27548,0.28283,0.28776,0.28877,0.2782,0.28388,0.28347,0.28652,0.26487,0.2621,0.25469,0.21965,0.25685,0.25214,0.22401,0.22136,0.21082,0.18599,0.13952,0.14769,0.14249,0.12444,0.11786,0.12019,0.11759,0.1247,0.11351,0.10892,0.10995,0.11757,0.14825,0.16043,0.14773,0.14864,0.1476,0.14911,0.15582,0.15206,0.14447,0.13832,0.13852,0.18872,0.21322,0.18562,0.12756,0.12538,0.12051,0.11424,0.12052,0.12069,0.11485,0.11302,0.11428,0.13811,0.16577,0.1514,0.1359,0.11307,0.11424,0.15113,0.18931,0.22027,0.23177,0.22751,0.2278,0.23848,0.25033,0.25597,0.26449
0.27535,0.26846,0.28134,0.28143,0.27552,0.2778,0.28624,0.28163,0.28376,0.28714,0.29199,0.28485,0.26232,0.27237,0.27944,0.28123,0.26744,0.20813,0.22006,0.20891,0.16917,0.17484,0.23903,0.19045,0.14921,0.1284,0.13433,0.13713,0.13232,0.12512,0.11309,0.12007,0.11784,0.17972,0.13125,0.1166,0.11995,0.11742,0.14771,0.14538,0.13782,0.14231,0.17735,0.22422,0.2338,0.22887,0.17623,0.13192,0.12905,0.11686,0.11271,0.1235,0.1202,0.12913,0.13059,0.13379,0.16484,0.18772,0.1503,0.14721,0.17539,0.18876,0.19314,0.18926,0.22843,0.2457,0.2487,0.25517,0.27158,0.28323,0.27877,0.28039
0.27428,0.26454,0.27354,0.27358,0.27509,0.27229,0.27923,0.28409,0.2897,0.29422,0.29972,0.30846,0.30437,0.29084,0.30338,0.30446,0.30509,0.28698,0.25737,0.26253,0.20437,0.24961,0.26596,0.20004,0.19198,0.16291,0.16596,0.18213,0.15418,0.14887,0.14484,0.1354,0.1427,0.20898,0.16191,0.13039,0.14297,0.11838,0.2106,0.23622,0.22984,0.24246,0.25188,0.26205,0.23688,0.23929,0.2109,0.13641,0.11456,0.10943,0.11254,0.14283,0.16603,0.18921,0.18808,0.18479,0.20439,0.20051,0.2,0.22397,0.22198,0.22666,0.22992,0.24112,0.24955,0.25697,0.26966,0.27612,0.27642,0.27353,0.27227,0.27593
0.27476,0.27214,0.28081,0.27812,0.27563,0.28019,0.28386,0.28644,0.28743,0.29175,0.29587,0.30875,0.3156,0.2984,0.30142,0.29581,0.298,0.31043,0.30345,0.27037,0.28486,0.28884,0.25878,0.2317,0.23325,0.21104,0.2302,0.23319,0.20814,0.17183,0.19195,0.17422,0.15936,0.19843,0.20628,0.17089,0.17732,0.20025,0.24785,0.26333,0.25495,0.26163,0.2684,0.27555,0.26928,0.26705,0.23492,0.15872,0.11687,0.099989,0.11254,0.15367,0.19337,0.21727,0.2349,0.23446,0.23178,0.22738,0.23216,0.22909,0.22565,0.23558,0.23551,0.23844,0.24565,0.26218,0.27662,0.27416,0.26711,0.26872,0.26793,0.2708
0.27247,0.27426,0.27887,0.27971,0.28262,0.29301,0.27671,0.28555,0.27718,0.28346,0.2886,0.30931,0.3062,0.30838,0.31187,0.29715,0.29672,0.30991,0.30375,0.30918,0.29114,0.27778,0.24082,0.2362,0.24159,0.23646,0.23845,0.23401,0.22046,0.21706,0.22647,0.19934,0.13097,0.19889,0.22114,0.21465,0.2252,0.23455,0.24238,0.27173,0.26406,0.26444,0.27373,0.27126,0.2803,0.27985,0.26014,0.21798,0.13051,0.10826,0.11193,0.12084,0.18658,0.22348,0.23133,0.23684,0.24057,0.24658,0.24223,0.23901,0.22761,0.23184,0.23837,0.23556,0.23983,0.23681,0.25254,0.25952,0.26659,0.26688,0.27091,0.27023
