 3.3970000000000000E+06, 4.2828371901284001E+13, 7.3999999999999996E-05,   80,   80,    1, 0.0000000000000000E+00, 0.0000000000000000E+00                                                                                                         
    8,    2, 1.8100214820539061E-06, 4.9096335865112556E-07, 1.3258296928176000E-10, 1.3177642777485001E-10             
    8,    3,-1.2207784549871089E-06,-1.3230871310063700E-06, 1.1803251372697001E-10, 1.1844597503660000E-10             
    8,    4, 1.5866931019861380E-06, 1.2166283194289211E-07, 1.0234551564058000E-10, 1.0210100863050001E-10             
    8,    5,-2.8183735255990001E-06,-1.5681467772892050E-06, 8.5387347630881000E-11, 8.5126826010749003E-11             
    8,    6,-9.5599877920939645E-07,-1.7626582142154601E-06, 6.8834697153848007E-11, 6.9560301830679008E-11             
    8,    7,-4.2471893831892682E-07, 1.6540404534478641E-06, 5.1036963686811000E-11, 5.0905844119266998E-11             
    8,    8,-3.1783805703279631E-07,-2.3919729926160170E-07, 3.0246036449331002E-11, 3.0306724975438997E-11             
    9,    0,-2.8745593244289322E-07, 0.0000000000000000E+00, 1.5944139470497001E-10, 0.0000000000000000E+00             
    9,    1, 4.1743298827892820E-07,-4.9042273171692781E-07, 1.5470877245763001E-10, 1.5677087657617000E-10             
    9,    2, 1.1385495484935660E-06, 3.7160680928003798E-07, 1.4963319721882999E-10, 1.4894233754269999E-10             
    9,    3,-1.0035199183447020E-06,-9.9277210221517757E-07, 1.3545466665846999E-10, 1.3621130548164001E-10             
    9,    4, 3.2079095125258889E-07, 1.6143044902574391E-06, 1.2095501179368999E-10, 1.2057094744733001E-10             
    9,    5,-2.2970171000700119E-06,-1.4984195288745289E-06, 1.0442727621315001E-10, 1.0430687092711999E-10             
    9,    6, 8.2020744110463016E-07, 5.5634131644082519E-07, 8.6819995795880997E-11, 8.7611819598515998E-11             
    9,    7,-5.9128904319118457E-07, 8.8413812925584658E-07, 7.1358830660606002E-11, 7.1061774488430003E-11             
    9,    8, 1.1992792300607110E-06,-1.8558235185992101E-07, 5.2995668209201000E-11, 5.2929182004139998E-11             
    9,    9,-1.1923241516342979E-06,-6.1225374183571644E-07, 2.9106076211082999E-11, 2.9395530609045002E-11             
   10,    0, 7.2586970184033398E-07, 0.0000000000000000E+00, 1.7539119019022001E-10, 0.0000000000000000E+00             
   10,    1, 9.2212003081492357E-07, 2.1871853125250699E-07, 1.7260613065107000E-10, 1.7490034816170001E-10             
   10,    2,-2.1698263972956060E-09,-1.1128765713995101E-06, 1.6661149525105999E-10, 1.6563430085192001E-10             
   10,    3,-2.9275595477379353E-07, 4.4574364384326100E-07, 1.5549353531419001E-10, 1.5608224719629999E-10             
   10,    4,-1.2112906007513811E-06,-4.9501526389811057E-08, 1.4018964991696999E-10, 1.4011950998712999E-10             
   10,    5, 3.9839975982150670E-07,-1.0683891523420349E-06, 1.2456925121774000E-10, 1.2447089194251000E-10             
   10,    6, 6.9499178396903159E-07, 1.0970214333048109E-06, 1.0718511577723000E-10, 1.0816817612797000E-10             
   10,    7, 2.9911814611399940E-07,-6.2740746269725919E-07, 9.1117241757156008E-11, 9.0615755019302006E-11             
   10,    8, 5.6556749448508493E-07, 7.9979384590180545E-07, 7.5255834664691999E-11, 7.5217730035947998E-11             
   10,    9,-1.5064865665416510E-06,-1.4044666157341789E-06, 5.6093715084827000E-11, 5.6089381349223998E-11             
   10,   10,-2.4277051735088178E-07, 7.6193623951414320E-07, 3.0465236758491000E-11, 3.0569101480682999E-11             
   11,    0,-2.6649003866535410E-07, 0.0000000000000000E+00, 1.9412621885494000E-10, 0.0000000000000000E+00             
   11,    1,-8.1519392894443437E-07,-2.1751302948038430E-07, 1.9125131244509001E-10, 1.9370687404446999E-10             
   11,    2,-3.2104320936602609E-07,-9.8790735061236510E-07, 1.8661216509076001E-10, 1.8558323281450999E-10             
   11,    3,-1.2892409568787179E-06, 7.7876627497924496E-07, 1.7539826276664999E-10, 1.7608951498311000E-10             
   11,    4,-1.5791909175600400E-06,-6.1657941677816327E-07, 1.6222588482032000E-10, 1.6215407995167999E-10             
   11,    5, 1.3703809961827519E-06, 8.6845829243624667E-07, 1.4551458457398999E-10, 1.4558131054602001E-10             
   11,    6,-2.4320602261743078E-07, 2.6287975442268369E-08, 1.2872598115413999E-10, 1.3000944402768999E-10             
   11,    7, 6.3312547465221262E-07,-8.8124580630580818E-07, 1.1251635285127000E-10, 1.1171292457530000E-10             
   11,    8,-1.1526216305062039E-06, 8.0289109851342910E-07, 9.4849314070212001E-11, 9.4759494365052999E-11             
   11,    9,-4.2887218833226868E-07,-4.0266826541827498E-07, 7.8491792268899000E-11, 7.8833465257989999E-11             
   11,   10, 4.1248741283895690E-07, 1.9449054488648321E-06, 5.7429923668925998E-11, 5.7204755236884002E-11             
   11,   11,-5.9129125196024682E-08,-3.2013461955227138E-07, 2.8669458192070001E-11, 2.8703820604629998E-11             
   12,    0, 2.5901010973447811E-07, 0.0000000000000000E+00, 2.1544212220396000E-10, 0.0000000000000000E+00             
   12,    1,-1.1232760242154771E-06,-4.6597501385511642E-08, 2.1240222807557999E-10, 2.1517552677388000E-10             
   12,    2,-9.3180509514092405E-08, 5.3208625826598304E-07, 2.0836388521206001E-10, 2.0730039832943999E-10             
   12,    3,-1.4328437159904669E-06, 3.3094328849604699E-07, 1.9790381030890000E-10, 1.9863260618291999E-10             
   12,    4,-9.8989762948794809E-08, 1.2477384606767650E-07, 1.8521062384222000E-10, 1.8506816515755000E-10             
   12,    5, 7.3841719085192487E-07, 9.8313706759767646E-07, 1.6957326958723000E-10, 1.6957690960913000E-10             
   12,    6,-4.4199660810539768E-07,-1.6138324546284839E-06, 1.5136857109862001E-10, 1.5288392827742000E-10             
   12,    7, 3.9950015269219688E-07,-1.2420962147609649E-07, 1.3592081848620999E-10, 1.3511281006034000E-10             
   12,    8,-1.6103036177638721E-06,-3.3390142111388809E-07, 1.1789375872111001E-10, 1.1786734461664001E-10             
   12,    9, 7.2319162327703644E-07, 4.4834612822914618E-07, 9.9879585325839996E-11, 1.0049027768587001E-10             
   12,   10, 5.4275397597080196E-07, 1.3521153280272900E-06, 8.4332707588165004E-11, 8.3844073261327006E-11             
   12,   11, 7.8624501327329339E-07,-1.6864131081620689E-06, 6.2473070064380999E-11, 6.3135152971843006E-11             
   12,   12,-1.0856558755016089E-08,-8.8551160240718884E-08, 3.7956014392819003E-11, 3.7611187752070002E-11             
   13,    0,-4.8952404831803390E-07, 0.0000000000000000E+00, 2.3922705382994002E-10, 0.0000000000000000E+00             
   13,    1,-5.6648398354796893E-07, 2.2788663120968919E-07, 2.3567363500466001E-10, 2.3878585276678001E-10             
   13,    2, 1.9841104168070469E-07, 8.4834357183256708E-07, 2.3277554281839000E-10, 2.3170622185943001E-10             
   13,    3, 2.1767220813221301E-07, 1.7831477048833361E-07, 2.2242693420350000E-10, 2.2314084792430999E-10             
   13,    4, 1.8222961512093351E-07, 6.8437925412020000E-07, 2.1033196052609000E-10, 2.1049042014077001E-10             
   13,    5,-2.1635837716555661E-09,-4.0358226801550021E-07, 1.9467991713149999E-10, 1.9501144632263999E-10             
   13,    6, 2.0889697822006498E-08,-9.2963519094536122E-07, 1.7718448092050001E-10, 1.7896489279944000E-10             
   13,    7,-7.5633516483173801E-07, 4.1816002573524902E-07, 1.6048616227869000E-10, 1.5934076308326999E-10             
   13,    8,-2.3166748437483840E-07, 1.2030332905113710E-09, 1.4249650274048000E-10, 1.4266366612095000E-10             
   13,    9, 1.1327419797014090E-06, 7.6091981962187019E-07, 1.2376915902365999E-10, 1.2469998624707001E-10             
   13,   10,-1.8420690773034191E-07,-6.3834053349287647E-07, 1.0643120864673000E-10, 1.0566216959408000E-10             
   13,   11, 7.2152491396419184E-07,-8.5419916802722339E-07, 8.9076403459725997E-11, 8.9676279954839007E-11             
   13,   12,-1.4713308304428070E-06,-3.5633994441531591E-07, 6.5055201193692995E-11, 6.5129690420097996E-11             
   13,   13, 4.7249117577621590E-07, 8.4684144373715813E-07, 3.6320246678525002E-11, 3.6828348268609003E-11             
   14,    0, 3.0219271864045722E-07, 0.0000000000000000E+00, 2.6556530076336000E-10, 0.0000000000000000E+00             
   14,    1, 7.5309548515849434E-07, 3.0659939197390379E-07, 2.6233129402536999E-10, 2.6556182531491001E-10             
   14,    2, 4.4431057610504009E-07,-5.2539256378857698E-07, 2.5932099596772002E-10, 2.5802064520266001E-10             
   14,    3, 4.2086425064021988E-07,-3.1613141949167798E-07, 2.4997785445991998E-10, 2.5076161843620999E-10             
   14,    4, 2.1086607659015601E-07,-9.6126046924893883E-07, 2.3771365012418000E-10, 2.3784292426187999E-10             
   14,    5,-4.7256009813144700E-07,-9.5209040368264479E-07, 2.2291973969368000E-10, 2.2331186086574999E-10             
   14,    6,-6.8240005934222495E-08,-8.1255730199729201E-08, 2.0456642237235999E-10, 2.0692637694372000E-10             
   14,    7,-4.3833797637763461E-07, 2.5344830630813670E-07, 1.8866572025066999E-10, 1.8730060109863999E-10             
   14,    8, 8.2760862524879536E-07, 3.4542413026249739E-07, 1.6899410807335000E-10, 1.6907860932119999E-10             
   14,    9, 2.5206510270110481E-07, 1.1412035615165890E-06, 1.5033736238848001E-10, 1.5179467349326000E-10             
   14,   10,-4.0006125111822032E-08,-1.5805411521501649E-06, 1.3268506472902000E-10, 1.3209264822394001E-10             
   14,   11,-9.1756400631668835E-07, 2.0181206830551511E-07, 1.1265659621480000E-10, 1.1338872230048000E-10             
   14,   12,-4.6098789395114132E-07,-2.8123541924842100E-07, 9.5933862469390002E-11, 9.6244721746418006E-11             
   14,   13, 8.6159647817875325E-07, 2.0166474791487490E-06, 7.4316359088339006E-11, 7.4854791147524003E-11             
   14,   14, 4.0566294949909653E-09,-7.4397446155337985E-07, 3.8421806471019999E-11, 3.8721148521822999E-11             
   15,    0, 4.9338119977619251E-07, 0.0000000000000000E+00, 2.9517746279730999E-10, 0.0000000000000000E+00             
   15,    1, 2.3504085774446549E-07, 2.5814277194372382E-07, 2.9153422873027998E-10, 2.9510973190729001E-10             
   15,    2,-3.5877664452026991E-07,-7.7775370918244422E-07, 2.8937289735560998E-10, 2.8809597971141002E-10             
   15,    3,-5.6235428831306517E-07,-2.9119276531665789E-07, 2.7991900779889000E-10, 2.8061418388809002E-10             
   15,    4,-7.3107741433901826E-07,-8.2291945418793019E-07, 2.6859288097318999E-10, 2.6869042589351999E-10             
   15,    5,-9.4418999262905104E-07,-4.5309344036893439E-07, 2.5320088176142001E-10, 2.5374084143311002E-10             
   15,    6,-4.6569424928889101E-08, 6.3181043403389908E-07, 2.3538004318833002E-10, 2.3808694212132000E-10             
   15,    7, 9.3252509300585759E-07, 3.3367910077558299E-07, 2.1874533651858999E-10, 2.1704461108567000E-10             
   15,    8, 1.1713557431122270E-06, 4.3397393082264647E-07, 1.9895169713842000E-10, 1.9935016997159999E-10             
   15,    9,-3.1361197239010152E-07,-3.6130776998697968E-07, 1.7843735281586000E-10, 1.8027480683255001E-10             
   15,   10,-1.6617979177073590E-07,-1.4989148710418020E-07, 1.6089851425946000E-10, 1.6020667736964000E-10             
   15,   11,-7.4449581533426630E-07, 6.0499732095853779E-07, 1.4050475077078000E-10, 1.4113581034136000E-10             
   15,   12, 1.0125729414718300E-06, 7.0744643143345193E-07, 1.2077765476258000E-10, 1.2113372705228000E-10             
   15,   13, 2.1632945779220320E-07, 6.9692452639138542E-07, 1.0355725991470000E-10, 1.0471853347515001E-10             
   15,   14, 1.4287311615973200E-07,-1.3675794263071820E-06, 7.4065406404841999E-11, 7.3892787879709996E-11             
   15,   15,-3.2983911020273521E-07, 1.4679301357791700E-07, 3.9262982920572003E-11, 3.8815308015795001E-11             
   16,    0, 6.2492272251973242E-07, 0.0000000000000000E+00, 3.2805690113790010E-10, 0.0000000000000000E+00             
   16,    1,-2.3576455388861381E-07,-5.5301461123008231E-07, 3.2467108947652001E-10, 3.2840534860225002E-10             
   16,    2,-4.8128515175366109E-07,-8.3798338110112221E-08, 3.2223553208065998E-10, 3.2088216250179002E-10             
   16,    3,-5.2884584512722868E-07, 4.3179535117818742E-07, 3.1338928892497998E-10, 3.1432050775531001E-10             
   16,    4,-7.7524880882120419E-07,-4.1236194296459131E-08, 3.0177887171033002E-10, 3.0235677774235001E-10             
   16,    5,-3.3156669814606880E-07, 5.9447709629048816E-07, 2.8723444746464998E-10, 2.8801243692789999E-10             
   16,    6, 1.4873519233098461E-07, 2.1995105650212950E-07, 2.6860427150630999E-10, 2.7201072932818998E-10             
   16,    7, 3.9540191879011490E-07, 2.9924170216304151E-07, 2.5266259649062001E-10, 2.5097762688375000E-10             
   16,    8, 2.4726774880144362E-07, 3.8194759694030728E-07, 2.3126097274353999E-10, 2.3205851951551000E-10             
   16,    9,-3.9083254186985018E-07,-9.2091247731411718E-07, 2.1087090709721001E-10, 2.1309604245963001E-10             
   16,   10,-4.9887892959809643E-07, 3.6222033033373808E-07, 1.9170274792531999E-10, 1.9102897234817000E-10             
   16,   11,-8.0503692776153824E-08,-3.0833185246732417E-07, 1.7102041766089001E-10, 1.7187789196071001E-10             
   16,   12, 4.4116504364058009E-07, 6.4720068684209609E-07, 1.5147887036299000E-10, 1.5226342447604000E-10             
   16,   13,-9.6676684214209105E-08,-5.9086298237427453E-07, 1.2965348593317001E-10, 1.3095008462812001E-10             
   16,   14,-2.2346863154783541E-07,-9.2646534797515104E-07, 1.1023249349617000E-10, 1.1033431106696000E-10             
   16,   15,-8.3320558932387890E-07, 3.7522848734954839E-07, 7.9994374080275996E-11, 7.9815215662268004E-11             
   16,   16, 2.1693483565260650E-07, 1.0572655635748210E-07, 4.4719179009241003E-11, 4.4297873663697003E-11             
   17,    0,-5.4709542986930998E-08, 0.0000000000000000E+00, 3.6486938511132998E-10, 0.0000000000000000E+00             
   17,    1,-3.7399137381517438E-07,-6.3489366161239067E-07, 3.6139366386669997E-10, 3.6555218681949001E-10             
   17,    2,-2.0004915070624970E-07, 1.4769821786575250E-07, 3.5904127896492010E-10, 3.5769757037661011E-10             
   17,    3,-4.4054829757514781E-08, 1.9182219078222199E-07, 3.5064014324423999E-10, 3.5126578586621010E-10             
   17,    4, 4.5617658067346931E-07,-1.7248528799716611E-08, 3.3926128392930001E-10, 3.3982901241850999E-10             
   17,    5, 7.0352057270776358E-07, 2.9716758199903928E-07, 3.2468741422718010E-10, 3.2513551110133001E-10             
   17,    6, 6.2735688086993120E-07,-3.2424361898797991E-07, 3.0601686597374010E-10, 3.0972440072692999E-10             
   17,    7, 3.3067607545801760E-07,-2.4963319407555199E-07, 2.8950999985072002E-10, 2.8759668614058998E-10             
   17,    8,-3.7638667604706180E-07,-1.9171388957514899E-07, 2.6798109429521002E-10, 2.6869443710152001E-10             
   17,    9,-2.0630975795240439E-07,-3.2050677363791618E-07, 2.4565365760960002E-10, 2.4851552404129003E-10             
   17,   10,-5.5645632584498266E-07, 2.8962148266298910E-07, 2.2656892831538001E-10, 2.2570862491793000E-10             
   17,   11, 3.5243509929602669E-07, 3.5354260317607713E-08, 2.0412432326884999E-10, 2.0487607979741001E-10             
   17,   12, 2.0025673973076780E-07,-1.3079093383117499E-08, 1.8339435658969001E-10, 1.8454434218630000E-10             
   17,   13,-4.8612342952491358E-07,-7.7483339436755765E-07, 1.6198903492658001E-10, 1.6326363756298999E-10             
   17,   14,-3.8008064670123599E-07,-4.4794294782534088E-07, 1.3980184549476999E-10, 1.3977109236774000E-10             
   17,   15,-3.3804523377146830E-07, 4.2775478707706719E-07, 1.1880084629867000E-10, 1.1846428801309000E-10             
   17,   16, 1.1049431287614231E-06, 4.9309080047218621E-07, 8.4458348846849004E-11, 8.4040825824180008E-11             
   17,   17, 7.4847480457838662E-08, 2.8783514545524541E-07, 4.6320910087850003E-11, 4.6044632780380997E-11             
   18,    0,-3.1250064729225039E-07, 0.0000000000000000E+00, 4.0647151544338010E-10, 0.0000000000000000E+00             
   18,    1,-1.8296324000412531E-07,-5.7769470567911306E-07, 4.0182053213840002E-10, 4.0613395819612002E-10             
   18,    2,-1.0412207107656000E-07, 4.5344370424782177E-08, 4.0091840702135999E-10, 3.9916212618639010E-10             
   18,    3,-2.9939186240254088E-07,-4.5784264171329838E-07, 3.9111971648737002E-10, 3.9213646782313002E-10             
   18,    4, 8.7501712948002529E-07, 1.1649861097786980E-07, 3.8110333143449998E-10, 3.8149708418869998E-10             
   18,    5, 1.9313905997574150E-07,-6.2249966128910834E-07, 3.6571291034253002E-10, 3.6677764161835998E-10             
   18,    6, 2.0688943917981149E-07,-6.8437607860474299E-07, 3.4697265703707002E-10, 3.5152607038042010E-10             
   18,    7,-2.0217971073446040E-07,-1.6356127281011639E-07, 3.3079412662467999E-10, 3.2849516979069998E-10             
   18,    8, 5.2056773524533092E-08,-2.6360703691128459E-07, 3.0821050140840002E-10, 3.0911912357847998E-10             
   18,    9, 7.7969026722603824E-08, 2.2552919560177530E-07, 2.8548535497369002E-10, 2.8846431362759998E-10             
   18,   10, 6.6329434317302129E-07,-9.4810465055948729E-08, 2.6476790067956001E-10, 2.6398470495955001E-10             
   18,   11, 2.6059961095133892E-07,-3.1345741040837309E-07, 2.4179754271710999E-10, 2.4254330369547999E-10             
   18,   12, 6.8911605863124401E-08,-1.0399482958457250E-07, 2.1927104697961000E-10, 2.2060181574120001E-10             
   18,   13,-3.1271776039499141E-07,-2.5122404024047290E-07, 1.9702549436515000E-10, 1.9801809485136001E-10             
   18,   14,-3.5413778761107888E-07, 2.1245035795232279E-07, 1.7435835357738001E-10, 1.7446770355651000E-10             
   18,   15, 4.0427231994548502E-07, 7.2717527650255237E-07, 1.5073384274190999E-10, 1.5057492391765001E-10             
   18,   16, 4.2540458121371041E-07, 1.9491720533030481E-07, 1.2840222181280000E-10, 1.2749581817833001E-10             
   18,   17,-6.6185211446951153E-09,-1.1055839853856400E-06, 9.2880725482521999E-11, 9.2084105750115004E-11             
   18,   18, 4.9076799412949712E-07, 3.0810258604566902E-07, 5.3443957066628999E-11, 5.3472074408286003E-11             
   19,    0, 5.9593471480895979E-09, 0.0000000000000000E+00, 4.5245741196867011E-10, 0.0000000000000000E+00             
   19,    1, 4.7984786635487607E-08, 5.0606657054152741E-07, 4.4709204533812002E-10, 4.5182610404806003E-10             
   19,    2,-5.2810415618861903E-08, 8.7643122788538723E-08, 4.4666089453549010E-10, 4.4526615944716010E-10             
   19,    3,-5.4861024791885132E-08,-1.9930153462648481E-07, 4.3757055597421999E-10, 4.3792789594428999E-10             
   19,    4, 1.4263562742559671E-07, 2.5044457390705712E-07, 4.2660285644026998E-10, 4.2717024220667010E-10             
   19,    5,-2.9276850316067513E-07,-4.3895607578845078E-07, 4.1214652696741998E-10, 4.1326737715955010E-10             
   19,    6,-2.7765506917946031E-07,-1.4472759335102671E-07, 3.9203776243683999E-10, 3.9750433422089011E-10             
   19,    7,-4.8276286290870036E-07, 2.0107368970881271E-07, 3.7669164889519010E-10, 3.7403156471358002E-10             
   19,    8, 4.2212800997513992E-07,-1.4536614945671280E-07, 3.5255605664897998E-10, 3.5434298597904999E-10             
   19,    9, 2.2422934903485960E-07, 3.8573458502090812E-07, 3.2881766074467010E-10, 3.3270013700692998E-10             
   19,   10, 5.9754731714712053E-07,-1.0349337739528020E-07, 3.0770856996466001E-10, 3.0695011263143010E-10             
   19,   11, 2.6748761625195819E-08,-3.9238448990827910E-07, 2.8331503232646010E-10, 2.8393091220607998E-10             
   19,   12,-1.1353985029612160E-07,-1.5548311289263989E-08, 2.5947446619016998E-10, 2.6083737630754998E-10             
   19,   13,-2.0231048781492040E-07,-2.9076960333033691E-08, 2.3568136690029002E-10, 2.3687764768677002E-10             
   19,   14, 1.8370489788655959E-07, 5.0561428737075958E-07, 2.1267880380456999E-10, 2.1271931494252001E-10             
   19,   15, 8.5469937506493990E-07, 4.5122259786035062E-07, 1.8759663496207000E-10, 1.8754393534591001E-10             
   19,   16,-1.5178564199107839E-08,-1.3538949530565789E-07, 1.6367988101766000E-10, 1.6249570081939000E-10             
   19,   17,-1.4691049019410600E-07,-4.2595464334983788E-07, 1.3905860915571000E-10, 1.3786940077562999E-10             
   19,   18,-6.7605472888485071E-07, 6.4337251024823409E-07, 9.8584004670604003E-11, 9.8376567566550997E-11             
   19,   19,-4.2895397427418769E-07,-8.0085248199827081E-07, 5.4420332957366998E-11, 5.4816334366905998E-11             
   20,    0, 2.9881260537936598E-07, 0.0000000000000000E+00, 5.0184663007148015E-10, 0.0000000000000000E+00             
   20,    1, 1.8580341470164049E-07, 5.5166467757316584E-07, 4.9919952052003007E-10, 5.0467931410559008E-10             
   20,    2, 6.7077484529405142E-08,-2.3854889220809512E-07, 4.9652043698732999E-10, 4.9477800571342004E-10             
   20,    3, 4.2629483620741551E-07, 2.0444588490030209E-07, 4.8921251982749000E-10, 4.9054971284786009E-10             
   20,    4,-3.5522136272433662E-07, 2.1259491309390880E-07, 4.7657854594275000E-10, 4.7779056899115007E-10             
   20,    5, 1.6924862463125410E-07, 1.1045333324553961E-08, 4.6333840475570002E-10, 4.6479758232154010E-10             
   20,    6, 2.0998547236303271E-07, 3.7356644384240269E-07, 4.4289799342539998E-10, 4.4858874167258998E-10             
   20,    7, 7.0244713844181063E-08, 3.7898258389081973E-08, 4.2687270596393011E-10, 4.2425284453157999E-10             
   20,    8, 3.2136235256075510E-07, 3.0592253100467350E-07, 4.0288449827823999E-10, 4.0434545266766999E-10             
   20,    9, 6.5192996480357300E-08, 1.7864588537008961E-07, 3.7724888098863002E-10, 3.8189531242642001E-10             
   20,   10,-4.2083149137409152E-07,-1.0435247651158750E-08, 3.5570227006743001E-10, 3.5466936557795010E-10             
   20,   11,-1.6114641023949900E-07, 2.7220617299528919E-08, 3.2991960684076998E-10, 3.3070174759012002E-10             
   20,   12,-4.7994489225668577E-07,-1.4795540504238811E-07, 3.0414458499437000E-10, 3.0610234070543998E-10             
   20,   13, 1.8109737849233900E-08, 3.4234017008717649E-07, 2.7934920709935001E-10, 2.8050870203489010E-10             
   20,   14, 2.9344108002153201E-07, 2.1671360097310811E-07, 2.5444946864621000E-10, 2.5455916228636002E-10             
   20,   15, 6.0208708189420820E-08,-2.9039462561300382E-07, 2.2927240159561999E-10, 2.2926338492610000E-10             
   20,   16, 2.8414172567249571E-08,-2.7761158323091630E-07, 2.0339971859272001E-10, 2.0208547506292999E-10             
   20,   17,-5.1094548886474557E-07,-3.4292939751667268E-07, 1.7731480238238001E-10, 1.7567791351635001E-10             
   20,   18, 8.9167321908967871E-08, 7.1919662036032088E-07, 1.4970632314231001E-10, 1.5002809557524000E-10             
   20,   19, 1.7333602608012730E-07,-3.2472457615893582E-08, 1.0807864590361000E-10, 1.0850544460582000E-10             
   20,   20,-4.6655014134911748E-07, 1.0747723767163330E-07, 6.1889870171316002E-11, 6.1881103359350995E-11             
   21,    0, 1.2347586822151001E-07, 0.0000000000000000E+00, 5.6092145547486002E-10, 0.0000000000000000E+00             
   21,    1,-1.4966915629923551E-07,-4.2489275995067721E-07, 5.5400146306094002E-10, 5.5948244875631003E-10             
   21,    2,-9.7221100336762922E-08,-5.5509403173538134E-07, 5.5559866749161015E-10, 5.5353506895829009E-10             
   21,    3,-1.5552364970400649E-07, 2.4876536599425881E-07, 5.4445577957016006E-10, 5.4525681021975004E-10             
   21,    4,-4.0097666230990929E-07,-1.3425496908502699E-07, 5.3519179232478005E-10, 5.3652444095995008E-10             
   21,    5, 3.2870712432165809E-07, 1.5936242888488789E-07, 5.1852943652637005E-10, 5.2000039742390003E-10             
