0.10998,0.11011,0.11059,0.11153,0.11138,0.11114,0.11099,0.11167,0.11142,0.11136,0.11317,0.11148,0.11247,0.11139,0.11059,0.11094,0.11064,0.11041,0.10991,0.10969,0.10874,0.14946,0.15585,0.17019,0.13884,0.10726,0.10805,0.10904,0.11028,0.10998,0.11047,0.11048,0.11086,0.11012,0.11052,0.10941,0.10855,0.10963,0.11041,0.11028,0.10995,0.11053,0.11168,0.11144,0.11017,0.1095,0.11075,0.11094,0.11117,0.11199,0.11151,0.11055,0.11019,0.11027,0.11091,0.10948,0.10911,0.11047,0.11018,0.11029,0.11071,0.11038,0.10997,0.11612,0.16439,0.14728,0.11158,0.10969,0.10971,0.10958,0.11177,0.12355
0.10343,0.10375,0.10478,0.10384,0.10574,0.10478,0.10421,0.10623,0.10711,0.10632,0.10619,0.10562,0.10492,0.10536,0.10489,0.10341,0.10409,0.10385,0.10334,0.10307,0.10133,0.12218,0.15476,0.17539,0.17519,0.14143,0.10373,0.10299,0.10328,0.104,0.10372,0.10456,0.10454,0.10298,0.10346,0.10388,0.10275,0.10397,0.10378,0.13039,0.155,0.14431,0.10935,0.10732,0.10685,0.1061,0.10681,0.10603,0.10578,0.10636,0.10517,0.10399,0.10419,0.10392,0.10338,0.10341,0.10249,0.10145,0.10295,0.16983,0.14117,0.13746,0.13808,0.18399,0.20392,0.18224,0.12664,0.10434,0.10314,0.10257,0.10345,0.10352
0.098292,0.099105,0.099472,0.10021,0.1016,0.10067,0.10132,0.10104,0.10094,0.10121,0.10157,0.10124,0.10129,0.10137,0.10088,0.10049,0.099923,0.099349,0.098452,0.098445,0.09763,0.11881,0.16934,0.15386,0.15806,0.163,0.11096,0.10028,0.09984,0.098942,0.099421,0.10035,0.099566,0.098876,0.09918,0.098779,0.098532,0.098815,0.099492,0.1962,0.20368,0.17603,0.13348,0.10467,0.10295,0.10323,0.10127,0.10055,0.10018,0.10061,0.10054,0.10065,0.10032,0.099116,0.099148,0.099721,0.0986,0.098277,0.11134,0.17625,0.16315,0.16384,0.17472,0.24035,0.2184,0.18018,0.13795,0.099427,0.099199,0.098705,0.098862,0.098462
0.095985,0.097073,0.096993,0.097397,0.098396,0.09709,0.096407,0.097743,0.098269,0.097522,0.098382,0.097894,0.097437,0.097866,0.096962,0.096189,0.096619,0.095516,0.094643,0.094562,0.094362,0.10959,0.18923,0.1487,0.15673,0.16559,0.15584,0.12521,0.09655,0.096693,0.096413,0.097115,0.0967,0.096063,0.096761,0.096313,0.095762,0.097151,0.12538,0.19703,0.20223,0.16914,0.15727,0.10227,0.11494,0.13626,0.097846,0.097408,0.097097,0.098234,0.097292,0.097192,0.097461,0.096621,0.096423,0.096637,0.096572,0.095822,0.1112,0.15252,0.17527,0.17893,0.17484,0.20533,0.19163,0.16289,0.10669,0.096578,0.096718,0.096641,0.095719,0.095958
0.094789,0.095441,0.095015,0.096064,0.096145,0.09556,0.095186,0.095671,0.095338,0.094829,0.095348,0.094647,0.094383,0.094742,0.093891,0.093994,0.093845,0.092678,0.092908,0.093268,0.10449,0.14309,0.16735,0.15117,0.14757,0.16251,0.16138,0.15633,0.10063,0.095564,0.095195,0.095434,0.094944,0.094329,0.094368,0.094714,0.095241,0.098564,0.15222,0.17485,0.16588,0.15842,0.1573,0.12731,0.10283,0.14165,0.096081,0.095507,0.095047,0.095894,0.09474,0.093925,0.09541,0.094889,0.094393,0.094763,0.094974,0.094412,0.094525,0.094044,0.13201,0.16263,0.1655,0.15106,0.15474,0.10962,0.094795,0.096228,0.096021,0.096776,0.096405,0.095027
0.094688,0.094845,0.094545,0.095256,0.095273,0.094817,0.094212,0.093979,0.093436,0.093043,0.093167,0.092848,0.092759,0.09267,0.092379,0.092155,0.091947,0.09189,0.092372,0.096857,0.12267,0.14629,0.14417,0.14798,0.15414,0.15028,0.15503,0.15695,0.11356,0.094648,0.094626,0.094619,0.094682,0.093944,0.094144,0.094761,0.096793,0.10175,0.1255,0.14568,0.14029,0.14132,0.14245,0.14435,0.099173,0.10021,0.094151,0.092678,0.092499,0.092982,0.093196,0.092629,0.092233,0.092559,0.092726,0.092652,0.092567,0.093269,0.093491,0.093588,0.094819,0.10492,0.12986,0.10487,0.109,0.093915,0.093928,0.094214,0.095298,0.095384,0.094092,0.094084
0.092151,0.091829,0.092406,0.092591,0.092068,0.092879,0.092269,0.091941,0.09216,0.091844,0.092123,0.091639,0.091745,0.091224,0.091003,0.091715,0.091493,0.092191,0.09377,0.099543,0.13007,0.14135,0.14339,0.14244,0.14537,0.14921,0.15252,0.15199,0.15422,0.093931,0.093231,0.09345,0.094389,0.094647,0.095563,0.096982,0.099159,0.10098,0.117,0.14264,0.14312,0.1369,0.14306,0.13978,0.093754,0.092646,0.091807,0.091205,0.091106,0.090526,0.092165,0.091276,0.090828,0.091077,0.093416,0.092259,0.096968,0.10276,0.10091,0.093172,0.093289,0.094343,0.093567,0.10625,0.12766,0.097194,0.091289,0.090888,0.092299,0.091568,0.091461,0.09233
0.09014,0.090032,0.090094,0.090968,0.090745,0.091233,0.091425,0.090686,0.090816,0.090822,0.0906,0.090617,0.090576,0.090127,0.090777,0.090935,0.091301,0.091786,0.092759,0.098941,0.13541,0.14081,0.13792,0.13818,0.13933,0.14074,0.14084,0.11822,0.10014,0.092379,0.092578,0.093509,0.094819,0.095771,0.096438,0.098406,0.099142,0.10102,0.12904,0.1423,0.13779,0.13686,0.14049,0.15685,0.10215,0.092691,0.091405,0.091316,0.091155,0.091022,0.091592,0.091919,0.091198,0.091326,0.092077,0.092183,0.12673,0.11401,0.12556,0.099491,0.091006,0.091145,0.092593,0.10185,0.099645,0.089848,0.091597,0.090194,0.09058,0.090735,0.089848,0.089547
0.089777,0.089688,0.09035,0.091315,0.091066,0.091553,0.091686,0.090919,0.091431,0.090614,0.090217,0.091003,0.091582,0.09129,0.091812,0.092161,0.092505,0.092482,0.093516,0.09453,0.11698,0.14532,0.13595,0.14015,0.13794,0.11486,0.096169,0.094057,0.093763,0.094779,0.096094,0.096919,0.098917,0.099849,0.10135,0.10361,0.10512,0.10523,0.13642,0.14106,0.14037,0.13966,0.14653,0.15999,0.15748,0.11339,0.094532,0.094131,0.093336,0.093667,0.094605,0.094648,0.093365,0.091972,0.092185,0.096929,0.11391,0.098826,0.10929,0.10567,0.090993,0.091598,0.090595,0.090814,0.089436,0.089915,0.090877,0.090051,0.090784,0.090654,0.089978,0.090058
0.093558,0.093872,0.093468,0.093877,0.093883,0.09391,0.094049,0.093519,0.09338,0.093327,0.093126,0.093358,0.093166,0.092908,0.093123,0.093489,0.093905,0.093773,0.092676,0.094142,0.10685,0.14654,0.14441,0.12753,0.10147,0.095058,0.094265,0.097229,0.097098,0.099371,0.10332,0.10421,0.10607,0.11691,0.14065,0.14468,0.14025,0.15329,0.15886,0.1508,0.14466,0.14745,0.14496,0.15232,0.17768,0.21338,0.10744,0.09902,0.099171,0.09979,0.1019,0.11036,0.10383,0.095654,0.093991,0.096552,0.10015,0.0976,0.093743,0.096157,0.092365,0.094532,0.092241,0.092297,0.091782,0.092261,0.092839,0.091426,0.092554,0.093181,0.092675,0.093417
0.096442,0.095635,0.095917,0.095928,0.095714,0.094832,0.0946,0.094052,0.093703,0.094299,0.093306,0.093428,0.09348,0.093661,0.094792,0.095103,0.096158,0.099369,0.1131,0.097892,0.098056,0.10619,0.096722,0.093967,0.095473,0.095456,0.096862,0.099322,0.099354,0.10091,0.10552,0.10769,0.12775,0.16576,0.18679,0.20001,0.21495,0.22985,0.24111,0.22333,0.21394,0.23192,0.17887,0.15535,0.15084,0.15726,0.11235,0.10456,0.10543,0.10642,0.11096,0.15658,0.10644,0.10241,0.099674,0.1113,0.13096,0.12708,0.094393,0.094024,0.091459,0.094114,0.094419,0.094663,0.094711,0.094848,0.094353,0.094624,0.095347,0.09495,0.09532,0.09567
0.098203,0.098388,0.097701,0.098778,0.097408,0.096859,0.096316,0.096006,0.095634,0.095389,0.094992,0.094866,0.094972,0.095291,0.096092,0.1164,0.13122,0.13025,0.11477,0.097856,0.097573,0.10019,0.096056,0.096153,0.097255,0.098052,0.09852,0.10037,0.10006,0.10097,0.10572,0.10651,0.15585,0.28624,0.31937,0.31058,0.27609,0.28199,0.37125,0.32648,0.31578,0.32498,0.26041,0.17808,0.17371,0.30036,0.26072,0.15828,0.10968,0.10965,0.12568,0.16154,0.13942,0.11457,0.11379,0.14595,0.15794,0.11956,0.10049,0.09668,0.10064,0.096047,0.095809,0.096366,0.09618,0.095971,0.095738,0.095956,0.096264,0.096865,0.097249,0.097208
0.098884,0.098731,0.098664,0.098578,0.097954,0.09806,0.097529,0.097165,0.097794,0.097227,0.097224,0.097306,0.096439,0.10108,0.10811,0.16066,0.12536,0.101,0.10447,0.10524,0.11087,0.099509,0.098922,0.09915,0.098868,0.098562,0.099312,0.10048,0.10018,0.099931,0.10267,0.10489,0.15783,0.2992,0.30236,0.31327,0.29155,0.29377,0.31643,0.27355,0.33155,0.33696,0.27706,0.1563,0.23725,0.31014,0.30094,0.21945,0.11485,0.13179,0.16916,0.16849,0.16848,0.15672,0.14632,0.15565,0.14989,0.1414,0.13303,0.115,0.10319,0.098933,0.098612,0.098739,0.097987,0.098285,0.098153,0.098599,0.098651,0.0986,0.098248,0.098757
0.10142,0.10178,0.10102,0.10052,0.10056,0.10094,0.10081,0.10016,0.10096,0.099724,0.099958,0.099845,0.10021,0.13051,0.15262,0.17391,0.14471,0.1062,0.10133,0.11666,0.10369,0.10172,0.10197,0.10154,0.10179,0.10118,0.10077,0.10188,0.10198,0.1013,0.10133,0.10365,0.10417,0.19492,0.26559,0.29967,0.27423,0.2821,0.30308,0.29562,0.3423,0.33799,0.26828,0.22198,0.28906,0.28971,0.1909,0.18641,0.20687,0.22207,0.21949,0.18999,0.17713,0.16848,0.15318,0.15787,0.14241,0.14648,0.15187,0.14864,0.11866,0.10602,0.10449,0.1032,0.10196,0.10204,0.10205,0.10167,0.10254,0.10257,0.10221,0.10232
0.1073,0.10735,0.10644,0.10519,0.10531,0.10406,0.10537,0.10462,0.10554,0.10587,0.10569,0.10519,0.14514,0.18404,0.19268,0.19578,0.16843,0.15492,0.15285,0.14912,0.11384,0.10557,0.10541,0.10581,0.10491,0.10505,0.10529,0.10536,0.10498,0.10499,0.104,0.10486,0.10574,0.11022,0.17063,0.25652,0.30856,0.33347,0.22955,0.15649,0.21912,0.17363,0.15452,0.25025,0.28673,0.22852,0.20952,0.20941,0.22752,0.21835,0.18255,0.19675,0.21215,0.22319,0.22203,0.25509,0.18797,0.15589,0.17421,0.18132,0.1469,0.11904,0.12074,0.1139,0.10948,0.10744,0.10672,0.10725,0.10754,0.10735,0.10773,0.10758
0.11582,0.11361,0.11437,0.11461,0.11319,0.11135,0.11109,0.11085,0.11097,0.11096,0.11159,0.14056,0.19793,0.21231,0.20932,0.2054,0.1924,0.17838,0.1855,0.17166,0.16255,0.11205,0.11056,0.1107,0.11163,0.11279,0.11145,0.11199,0.11141,0.11081,0.11029,0.11109,0.11332,0.11469,0.14506,0.15376,0.14557,0.15302,0.12694,0.11834,0.12753,0.1365,0.17963,0.21063,0.22491,0.20446,0.16921,0.21603,0.23119,0.2259,0.25986,0.24429,0.25433,0.24446,0.24648,0.22893,0.2206,0.20098,0.1739,0.18901,0.1429,0.14525,0.12329,0.13371,0.12656,0.11627,0.11348,0.11243,0.11394,0.11397,0.11395,0.11521
0.12515,0.12464,0.12127,0.12362,0.12212,0.12051,0.12019,0.11748,0.11984,0.11836,0.12052,0.15577,0.20612,0.24868,0.26807,0.25047,0.2694,0.24699,0.20209,0.21307,0.19391,0.1726,0.12465,0.11841,0.11857,0.12074,0.11998,0.11991,0.12255,0.12132,0.1194,0.11833,0.11765,0.11932,0.14781,0.1688,0.15204,0.13484,0.14227,0.15363,0.17967,0.16435,0.14109,0.14132,0.18933,0.16642,0.19179,0.27635,0.2658,0.22923,0.27091,0.25769,0.28439,0.25311,0.21439,0.22088,0.23318,0.24057,0.24264,0.22309,0.21302,0.18685,0.15232,0.12696,0.14511,0.12323,0.12203,0.12014,0.12419,0.12282,0.1244,0.12428
0.13527,0.13412,0.13424,0.13351,0.13357,0.1326,0.13212,0.13133,0.12852,0.12931,0.13237,0.16535,0.20122,0.28369,0.30537,0.30464,0.30992,0.22551,0.18426,0.19213,0.22072,0.22899,0.19576,0.16199,0.16675,0.14184,0.13076,0.13292,0.13105,0.13084,0.12888,0.12925,0.13287,0.13302,0.13161,0.15618,0.1948,0.19773,0.19846,0.192,0.20869,0.23598,0.22599,0.21077,0.2514,0.26203,0.27844,0.31784,0.32825,0.31537,0.31176,0.30477,0.32539,0.34583,0.30679,0.31541,0.28477,0.26261,0.29093,0.29681,0.25573,0.25218,0.25402,0.17472,0.1619,0.16065,0.13173,0.13238,0.13625,0.13642,0.1352,0.13561
0.14548,0.14399,0.14393,0.14538,0.14489,0.14554,0.14948,0.14869,0.14482,0.14313,0.17167,0.20736,0.22738,0.32173,0.31763,0.30715,0.25865,0.22295,0.26885,0.31798,0.32102,0.31701,0.28642,0.26543,0.23764,0.17597,0.148,0.14623,0.14876,0.14453,0.14306,0.14331,0.14435,0.14967,0.16324,0.17245,0.16618,0.18469,0.18759,0.18997,0.21284,0.22434,0.25773,0.27912,0.28263,0.29614,0.30924,0.2946,0.3212,0.34136,0.34252,0.33073,0.31424,0.25665,0.26121,0.24312,0.22215,0.21492,0.22931,0.2372,0.20588,0.23344,0.22136,0.24999,0.25543,0.22432,0.15053,0.2014,0.14653,0.14624,0.14585,0.14523
0.17028,0.17081,0.17408,0.18466,0.20478,0.17055,0.1616,0.16969,0.17876,0.21323,0.24334,0.21095,0.23805,0.23448,0.27281,0.2921,0.30389,0.34265,0.40688,0.44107,0.42515,0.43714,0.38564,0.37076,0.2298,0.17912,0.15823,0.16249,0.16243,0.16209,0.16249,0.16372,0.1622,0.16161,0.17337,0.16767,0.16359,0.18833,0.18152,0.17064,0.18908,0.21567,0.21489,0.22785,0.2266,0.24763,0.25746,0.23258,0.24415,0.27843,0.27749,0.27925,0.27328,0.24719,0.21829,0.20416,0.20648,0.21192,0.2779,0.27518,0.26114,0.27295,0.26346,0.25906,0.25969,0.24834,0.20294,0.25438,0.23425,0.15865,0.16062,0.16543
0.20705,0.21298,0.24934,0.30486,0.29567,0.26703,0.30125,0.28146,0.27718,0.28306,0.31564,0.26471,0.30221,0.33732,0.39147,0.43594,0.45208,0.43046,0.42154,0.44277,0.44668,0.46283,0.42912,0.36295,0.25773,0.21565,0.53176,0.44564,0.18693,0.18594,0.18789,0.20195,0.24325,0.18712,0.18646,0.18614,0.18946,0.25362,0.26989,0.21358,0.22662,0.23272,0.23689,0.24094,0.23069,0.22359,0.23171,0.23832,0.26153,0.30299,0.33332,0.31786,0.29365,0.25988,0.24872,0.24947,0.25604,0.25623,0.26163,0.24425,0.27133,0.2768,0.28756,0.34566,0.37329,0.39757,0.38545,0.36343,0.3856,0.39381,0.36871,0.30419
0.42363,0.38391,0.3152,0.37605,0.38104,0.36836,0.36875,0.35851,0.37872,0.36368,0.35407,0.41047,0.43538,0.46961,0.48368,0.49832,0.4961,0.51434,0.50104,0.46265,0.44417,0.49251,0.48341,0.45655,0.36163,0.35778,0.63179,0.6604,0.57475,0.43379,0.33664,0.2642,0.25459,0.21316,0.20914,0.21183,0.21314,0.21463,0.23805,0.31415,0.30724,0.29047,0.2964,0.29292,0.26459,0.30665,0.34311,0.36999,0.4047,0.42442,0.42541,0.42902,0.41162,0.38882,0.41422,0.40562,0.34028,0.33767,0.3205,0.30424,0.32528,0.4124,0.38915,0.40884,0.40608,0.39056,0.37051,0.38243,0.38897,0.4307,0.44023,0.4351
0.41443,0.40812,0.40087,0.40812,0.43301,0.44505,0.45588,0.44905,0.47042,0.50482,0.51948,0.49468,0.50278,0.53663,0.55065,0.54912,0.53552,0.52168,0.52161,0.48404,0.45689,0.45129,0.4424,0.42643,0.40329,0.56069,0.64609,0.65637,0.65686,0.64728,0.58667,0.47677,0.31306,0.23188,0.2172,0.21506,0.2263,0.22298,0.22349,0.22543,0.22978,0.24761,0.23202,0.22702,0.2272,0.23811,0.30277,0.40052,0.40344,0.41311,0.41828,0.4203,0.42643,0.44596,0.45526,0.43323,0.42317,0.43123,0.4077,0.39756,0.40322,0.4108,0.4169,0.42624,0.43749,0.43864,0.44787,0.46273,0.47644,0.47547,0.44741,0.42547
0.44775,0.45259,0.44906,0.45117,0.44927,0.45423,0.46968,0.50109,0.52945,0.54957,0.5598,0.56109,0.54893,0.55781,0.55093,0.53274,0.52194,0.50345,0.47036,0.51666,0.47207,0.40755,0.5106,0.5738,0.62195,0.63564,0.63978,0.64079,0.63215,0.634,0.62479,0.60735,0.50172,0.43532,0.36544,0.29225,0.231,0.22443,0.25162,0.35948,0.32767,0.31033,0.29441,0.30411,0.30722,0.30253,0.31738,0.36134,0.38624,0.38363,0.39476,0.40502,0.39884,0.40551,0.43446,0.45853,0.4517,0.42575,0.42014,0.41348,0.40723,0.4045,0.40107,0.40778,0.41926,0.4205,0.43755,0.45825,0.4778,0.4917,0.48774,0.47043
0.53641,0.53214,0.52574,0.52639,0.52783,0.53293,0.53698,0.53968,0.56729,0.56997,0.57401,0.57137,0.57078,0.57106,0.57049,0.57011,0.56191,0.55274,0.53898,0.55967,0.56262,0.55371,0.5357,0.52369,0.57023,0.56665,0.56128,0.58196,0.58738,0.58839,0.57323,0.56312,0.52905,0.5176,0.50042,0.51448,0.50512,0.45364,0.43309,0.41939,0.42672,0.42532,0.42323,0.42583,0.42736,0.43084,0.44151,0.44863,0.45782,0.46134,0.46663,0.46108,0.461,0.46622,0.48174,0.49209,0.48354,0.48929,0.49792,0.48797,0.48627,0.48945,0.48823,0.48743,0.49473,0.50085,0.51002,0.51814,0.5243,0.54083,0.5383,0.53662
0.54473,0.54458,0.54437,0.53969,0.54042,0.54806,0.54379,0.54095,0.54748,0.54554,0.54263,0.5481,0.54822,0.54319,0.5451,0.54637,0.54915,0.54685,0.54339,0.54479,0.54423,0.5406,0.54044,0.54033,0.53631,0.53716,0.53843,0.5387,0.53984,0.54415,0.54296,0.54217,0.54365,0.54238,0.54049,0.54063,0.54037,0.53918,0.53689,0.53536,0.53468,0.53539,0.53645,0.53423,0.53562,0.54339,0.54549,0.54688,0.54731,0.54619,0.5445,0.53967,0.53937,0.54302,0.54397,0.5446,0.54876,0.54588,0.54155,0.55049,0.55144,0.5463,0.54684,0.54719,0.54528,0.54281,0.53912,0.54394,0.5445,0.54194,0.54578,0.54834
